date,direction,bo_minutes,trigger_minutes,trigger_rank,depth_at_trigger,dr_size,entry,dist_to_extreme_pts,leg_risk_pts,leg_stopped_first,leg_mfe_r,leg_hit_old_extreme,leg_r_old_extreme,leg_hit_ext_025,leg_r_ext_025,leg_hit_ext_05,leg_r_ext_05,trig_risk_pts,trig_stopped_first,trig_mfe_r,trig_hit_old_extreme,trig_r_old_extreme,trig_hit_ext_025,trig_r_ext_025,trig_hit_ext_05,trig_r_ext_05,depth_b
2021-05-25,down,0,135,3,0.40357852882703776,125.75,13631.5,24.75,26.0,True,0.5865384615384616,False,-1.0,False,-1.0,False,-1.0,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-05-25,down,0,190,4,0.4433399602385686,125.75,13648.5,41.75,14.0,False,2.0357142857142856,False,-0.5535714285714286,False,-0.5535714285714286,False,-0.5535714285714286,7.5,True,3.8,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-05-26,up,35,75,1,0.6209677419354839,62.0,13701.5,16.5,22.0,True,1.0568181818181819,True,0.75,False,-1.0,False,-1.0,2.25,True,10.333333333333334,True,7.333333333333333,False,-1.0,False,-1.0,50-75%
2021-05-26,up,35,95,2,0.13409961685823754,65.25,13718.25,3.0,5.75,True,1.1304347826086956,True,0.5217391304347826,False,-1.0,False,-1.0,5.75,True,1.1304347826086956,True,0.5217391304347826,False,-1.0,False,-1.0,<25%
2021-05-26,up,35,135,3,0.2509090909090909,68.75,13716.75,8.0,9.25,True,0.10810810810810811,False,-1.0,False,-1.0,False,-1.0,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-05-27,up,0,235,1,0.9185667752442996,76.75,13666.75,54.0,16.5,True,0.4090909090909091,False,-1.0,False,-1.0,False,-1.0,16.5,True,0.4090909090909091,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-05-28,up,70,130,1,0.2210144927536232,69.0,13758.75,4.75,10.5,True,0.2619047619047619,False,-1.0,False,-1.0,False,-1.0,3.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-05-28,up,70,255,2,0.822463768115942,69.0,13735.75,27.75,29.0,True,0.09482758620689655,False,-1.0,False,-1.0,False,-1.0,3.5,True,0.7857142857142857,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-06-01,down,20,30,1,0.15491009681881052,180.75,13612.25,20.0,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-01,down,20,95,2,0.41217150760719223,180.75,13647.5,55.25,19.25,True,0.42857142857142855,False,-1.0,False,-1.0,False,-1.0,8.75,True,0.9428571428571428,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-01,down,20,150,3,0.4605809128630705,180.75,13647.5,55.25,28.0,True,0.4107142857142857,False,-1.0,False,-1.0,False,-1.0,17.0,True,0.6764705882352942,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-01,down,20,300,4,0.5587828492392808,180.75,13659.25,67.0,34.0,False,0.4264705882352941,False,0.2426470588235294,False,0.2426470588235294,False,0.2426470588235294,11.25,False,1.288888888888889,False,0.7333333333333333,False,0.7333333333333333,False,0.7333333333333333,50-75%
2021-06-02,down,170,250,1,0.3082191780821918,109.5,13628.5,25.25,8.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,6.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-02,down,170,270,2,0.3424657534246575,109.5,13631.25,28.0,9.5,True,0.02631578947368421,False,-1.0,False,-1.0,False,-1.0,8.75,True,0.02857142857142857,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-03,up,25,85,1,0.5602716468590832,147.25,13550.75,58.75,23.75,True,1.8210526315789475,False,-1.0,False,-1.0,False,-1.0,15.75,True,1.1746031746031746,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-06-04,up,45,100,1,0.1402439024390244,164.0,13762.75,6.75,16.25,False,1.2923076923076924,True,0.4153846153846154,False,0.23076923076923078,False,0.23076923076923078,7.5,True,0.6333333333333333,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-04,up,45,195,2,0.03609022556390978,166.25,13770.25,1.5,4.5,True,3.0,True,0.3333333333333333,False,-1.0,False,-1.0,4.5,True,3.0,True,0.3333333333333333,False,-1.0,False,-1.0,<25%
2021-06-04,up,45,225,3,0.04964539007092199,176.25,13780.25,1.5,7.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,6.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-04,up,45,315,4,0.15427769985974754,178.25,13774.5,9.25,18.25,False,0.4931506849315068,False,-0.4383561643835616,False,-0.4383561643835616,False,-0.4383561643835616,10.5,True,0.8571428571428571,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-07,up,260,270,1,0.13310580204778158,73.25,13783.0,2.75,7.0,False,3.642857142857143,True,0.39285714285714285,True,3.0089285714285716,False,2.7857142857142856,7.0,False,3.642857142857143,True,0.39285714285714285,True,3.0089285714285716,False,2.7857142857142856,<25%
2021-06-08,down,0,40,1,0.2664015904572565,125.75,13792.5,1.0,32.5,True,1.5615384615384615,True,0.03076923076923077,True,0.9980769230769231,False,-1.0,30.0,True,1.6916666666666667,True,0.03333333333333333,True,1.08125,False,-1.0,25-50%
2021-06-08,down,0,160,2,0.47150997150997154,175.5,13803.75,62.0,20.75,True,0.46987951807228917,False,-1.0,False,-1.0,False,-1.0,15.25,True,0.639344262295082,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-08,down,0,295,3,0.5484330484330484,175.5,13819.25,77.5,18.75,False,0.68,False,0.5466666666666666,False,0.5466666666666666,False,0.5466666666666666,3.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-06-11,down,30,260,1,0.9624413145539906,53.25,13973.0,40.75,10.5,True,1.0714285714285714,False,-1.0,False,-1.0,False,-1.0,6.25,True,1.8,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-06-14,up,90,150,1,0.2185089974293059,97.25,14042.25,12.0,9.25,False,8.783783783783784,True,1.2972972972972974,True,3.925675675675676,True,6.554054054054054,5.75,False,14.130434782608695,True,2.0869565217391304,True,6.315217391304348,True,10.543478260869565,<25%
2021-06-14,up,90,250,2,0.1531322505800464,107.75,14064.0,0.75,15.75,True,0.031746031746031744,False,-1.0,False,-1.0,False,-1.0,8.5,True,0.058823529411764705,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-15,down,55,135,1,0.3973684210526316,95.0,14042.25,14.75,23.0,False,1.8043478260869565,True,0.6413043478260869,True,1.673913043478261,False,0.6521739130434783,6.25,False,6.64,True,2.36,True,6.16,False,2.4,25-50%
2021-06-15,down,55,175,2,0.1417910447761194,100.5,14030.25,8.25,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,5.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-15,down,55,245,3,0.1574279379157428,112.75,14012.25,2.5,15.25,True,0.3114754098360656,True,0.16393442622950818,False,-1.0,False,-1.0,8.5,True,0.5588235294117647,True,0.29411764705882354,False,-1.0,False,-1.0,<25%
2021-06-16,down,60,80,1,0.19776119402985073,67.0,14033.0,4.25,9.0,False,22.52777777777778,True,0.4722222222222222,True,2.3333333333333335,True,4.194444444444445,7.5,False,27.033333333333335,True,0.5666666666666667,True,2.8,True,5.033333333333333,<25%
2021-06-16,down,60,195,2,0.53125,120.0,14012.0,36.25,27.5,False,6.609090909090909,True,1.3181818181818181,True,2.409090909090909,True,3.5,12.5,True,0.58,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-06-16,down,60,320,3,0.7551789077212806,265.5,13981.75,151.5,49.0,False,0.28061224489795916,False,0.12244897959183673,False,0.12244897959183673,False,0.12244897959183673,16.25,False,0.8461538461538461,False,0.36923076923076925,False,0.36923076923076925,False,0.36923076923076925,75-100%
2021-06-17,up,0,75,1,0.04335260115606936,259.5,14189.0,2.5,8.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,8.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-17,up,0,155,2,0.5067437379576107,259.5,14144.75,46.75,84.75,False,0.640117994100295,True,0.551622418879056,False,0.13569321533923304,False,0.13569321533923304,27.0,False,2.009259259259259,True,1.7314814814814814,False,0.42592592592592593,False,0.42592592592592593,50-75%
2021-06-17,up,0,315,3,0.12086874409820586,264.75,14185.5,11.25,20.75,True,0.6506024096385542,True,0.5421686746987951,False,-1.0,False,-1.0,8.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-18,down,40,175,1,0.8168724279835391,121.5,14071.0,61.0,38.25,False,1.2418300653594772,False,0.7647058823529411,False,0.7647058823529411,False,0.7647058823529411,11.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-06-21,up,5,70,1,0.2349570200573066,174.5,14119.5,13.5,27.5,False,0.8909090909090909,True,0.4909090909090909,False,0.3181818181818182,False,0.3181818181818182,16.75,True,0.16417910447761194,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-21,up,5,320,2,0.25202156334231807,185.5,14131.75,12.25,34.5,False,0.12318840579710146,False,-0.10144927536231885,False,-0.10144927536231885,False,-0.10144927536231885,22.75,False,0.18681318681318682,False,-0.15384615384615385,False,-0.15384615384615385,False,-0.15384615384615385,25-50%
2021-06-22,up,35,60,1,0.09767441860465116,107.5,14207.5,7.5,3.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,3.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-22,up,35,65,2,0.10697674418604651,107.5,14208.0,7.0,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,4.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-22,up,35,75,3,0.1325581395348837,107.5,14209.25,5.75,8.5,True,0.5,False,-1.0,False,-1.0,False,-1.0,6.75,True,0.6296296296296297,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-22,up,35,95,4,0.18604651162790697,107.5,14213.5,1.5,18.5,False,3.554054054054054,True,0.08108108108108109,True,1.5337837837837838,True,2.9864864864864864,10.5,False,6.261904761904762,True,0.14285714285714285,True,2.7023809523809526,True,5.261904761904762,<25%
2021-06-22,up,35,185,5,0.23107569721115537,125.5,14223.75,9.25,19.75,False,2.810126582278481,True,0.46835443037974683,True,2.0569620253164556,False,1.7215189873417722,7.75,True,0.22580645161290322,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-23,down,30,100,1,0.6106870229007634,65.5,14274.5,24.25,15.75,True,2.7142857142857144,True,1.5396825396825398,True,2.5793650793650795,False,-1.0,13.25,True,3.2264150943396226,True,1.830188679245283,True,3.0660377358490565,False,-1.0,50-75%
2021-06-23,down,30,305,2,0.7380952380952381,84.0,14278.25,46.5,15.5,False,1.596774193548387,False,0.9838709677419355,False,0.9838709677419355,False,0.9838709677419355,9.0,False,2.75,False,1.6944444444444444,False,1.6944444444444444,False,1.6944444444444444,50-75%
2021-06-24,up,0,55,1,0.4280442804428044,67.75,14395.5,16.25,12.75,True,0.09803921568627451,False,-1.0,False,-1.0,False,-1.0,6.75,True,0.18518518518518517,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-24,up,0,75,2,0.4907749077490775,67.75,14395.75,16.0,17.25,True,1.5217391304347827,True,0.927536231884058,False,-1.0,False,-1.0,9.75,True,2.6923076923076925,True,1.641025641025641,False,-1.0,False,-1.0,25-50%
2021-06-24,down,190,270,1,0.5567282321899736,94.75,14355.75,28.5,24.25,False,0.979381443298969,False,0.061855670103092786,False,0.061855670103092786,False,0.061855670103092786,16.5,False,1.4393939393939394,False,0.09090909090909091,False,0.09090909090909091,False,0.09090909090909091,50-75%
2021-06-28,up,110,120,1,0.12470023980815348,104.25,14489.25,5.75,7.25,True,0.41379310344827586,False,-1.0,False,-1.0,False,-1.0,7.25,True,0.41379310344827586,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-28,up,110,190,2,0.35731414868105515,104.25,14469.25,25.75,11.5,False,4.391304347826087,True,2.239130434782609,False,3.652173913043478,False,3.652173913043478,6.25,True,0.84,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-06-28,up,110,300,3,0.22789783889980353,127.25,14514.75,3.25,25.75,False,0.1941747572815534,True,0.1262135922330097,False,-0.13592233009708737,False,-0.13592233009708737,7.75,True,0.12903225806451613,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-29,up,105,155,1,0.0744047619047619,84.0,14552.0,2.5,3.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,3.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-29,up,105,290,2,0.35054347826086957,92.0,14559.5,3.0,29.25,False,0.24786324786324787,True,0.10256410256410256,False,0.15384615384615385,False,0.15384615384615385,10.25,False,0.7073170731707317,True,0.2926829268292683,False,0.43902439024390244,False,0.43902439024390244,25-50%
2021-06-29,up,105,310,3,0.10962566844919786,93.5,14558.75,5.25,5.0,True,0.4,False,-1.0,False,-1.0,False,-1.0,5.0,True,0.4,False,-1.0,False,-1.0,False,-1.0,<25%
2021-06-29,up,105,320,4,0.13368983957219252,93.5,14559.0,5.0,7.5,False,1.0333333333333334,True,0.6666666666666666,False,0.6666666666666666,False,0.6666666666666666,7.5,False,1.0333333333333334,True,0.6666666666666666,False,0.6666666666666666,False,0.6666666666666666,<25%
2021-07-01,down,40,105,1,0.5353535353535354,99.0,14509.0,38.0,15.0,True,1.4,False,-1.0,False,-1.0,False,-1.0,11.25,True,1.8666666666666667,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-07-01,down,40,265,2,0.7828282828282829,99.0,14542.5,71.5,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,3.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-07-01,down,40,280,3,0.797979797979798,99.0,14541.5,70.5,8.5,True,0.9117647058823529,False,-1.0,False,-1.0,False,-1.0,7.5,True,1.0333333333333334,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-07-01,down,40,310,4,0.8308080808080808,99.0,14531.25,60.25,22.0,False,0.14772727272727273,False,-0.75,False,-0.75,False,-0.75,11.25,True,0.28888888888888886,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-07-02,up,80,120,1,0.36796536796536794,57.75,14675.5,1.5,19.75,False,2.7088607594936707,True,0.0759493670886076,True,0.8069620253164557,True,1.5379746835443038,7.75,False,6.903225806451613,True,0.1935483870967742,True,2.056451612903226,True,3.9193548387096775,25-50%
2021-07-02,up,80,215,2,0.08695652173913043,74.75,14693.25,0.75,5.75,True,0.8260869565217391,True,0.13043478260869565,False,-1.0,False,-1.0,5.75,True,0.8260869565217391,True,0.13043478260869565,False,-1.0,False,-1.0,<25%
2021-07-02,up,80,270,3,0.19365079365079366,78.75,14693.75,4.25,11.0,False,3.2045454545454546,True,0.38636363636363635,True,2.1761363636363638,False,1.9090909090909092,7.5,False,4.7,True,0.5666666666666667,True,3.191666666666667,False,2.8,<25%
2021-07-06,down,0,70,1,0.5493421052631579,76.0,14718.0,4.0,37.75,True,2.456953642384106,True,0.10596026490066225,True,0.609271523178808,True,1.1125827814569536,22.75,True,4.076923076923077,True,0.17582417582417584,True,1.010989010989011,True,1.8461538461538463,50-75%
2021-07-06,down,0,170,2,0.5553869499241275,164.75,14709.0,83.75,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-07-06,down,0,250,3,0.7936267071320182,164.75,14746.5,121.25,9.5,True,1.236842105263158,False,-1.0,False,-1.0,False,-1.0,4.25,True,2.764705882352941,False,-1.0,False,-1.0,False,-1.0,75-100%
2021-07-08,up,65,95,1,0.08193979933110368,149.5,14686.5,3.5,8.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,8.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-08,up,65,125,2,0.08923512747875353,176.5,14712.25,4.75,11.0,True,1.3636363636363635,True,0.4318181818181818,False,-1.0,False,-1.0,11.0,True,1.3636363636363635,True,0.4318181818181818,False,-1.0,False,-1.0,<25%
2021-07-08,up,65,305,3,0.372960372960373,214.5,14715.0,40.0,40.0,True,0.03125,False,-1.0,False,-1.0,False,-1.0,19.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-07-08,up,65,325,4,0.44522144522144524,214.5,14722.75,32.25,63.25,False,0.0,False,0.0,False,0.0,False,0.0,35.0,False,0.0,False,0.0,False,0.0,False,0.0,25-50%
2021-07-09,up,10,35,1,0.15020576131687244,121.5,14781.0,8.5,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-09,up,10,45,2,0.16255144032921812,121.5,14785.5,4.0,15.75,False,2.9523809523809526,True,0.25396825396825395,True,2.1825396825396823,False,1.5714285714285714,13.25,False,3.509433962264151,True,0.3018867924528302,True,2.5943396226415096,False,1.8679245283018868,<25%
2021-07-09,up,10,115,3,0.09246575342465753,146.0,14809.5,4.5,9.0,True,2.5,True,0.5,False,-1.0,False,-1.0,4.5,True,5.0,True,1.0,False,-1.0,False,-1.0,<25%
2021-07-09,up,10,235,4,0.2149390243902439,164.0,14807.25,24.75,10.5,False,1.9761904761904763,False,0.2857142857142857,False,0.2857142857142857,False,0.2857142857142857,4.75,True,3.6315789473684212,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-13,up,0,30,1,0.2294455066921606,130.75,14967.75,5.25,24.75,True,1.0909090909090908,True,0.21212121212121213,False,-1.0,False,-1.0,18.5,True,1.4594594594594594,True,0.28378378378378377,False,-1.0,False,-1.0,<25%
2021-07-13,up,0,55,2,0.06197654941373534,149.25,14989.75,1.75,7.5,True,0.6666666666666666,True,0.23333333333333334,False,-1.0,False,-1.0,7.5,True,0.6666666666666666,True,0.23333333333333334,False,-1.0,False,-1.0,<25%
2021-07-13,down,210,250,1,0.4697674418604651,161.25,14876.0,42.5,33.25,False,0.8270676691729323,False,0.3233082706766917,False,0.3233082706766917,False,0.3233082706766917,21.5,True,0.5,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-07-14,down,55,160,1,0.6343283582089553,134.0,14916.5,54.5,30.5,True,0.7622950819672131,False,-1.0,False,-1.0,False,-1.0,13.5,True,1.7222222222222223,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-07-14,down,55,285,2,0.6399253731343284,134.0,14912.75,50.75,35.0,False,0.8928571428571429,False,0.5214285714285715,False,0.5214285714285715,False,0.5214285714285715,17.75,False,1.7605633802816902,False,1.028169014084507,False,1.028169014084507,False,1.028169014084507,50-75%
2021-07-15,down,15,70,1,0.5159128978224455,149.25,14810.0,57.0,20.0,False,5.0875,True,2.85,True,4.715625,False,0.975,8.75,False,11.628571428571428,True,6.514285714285714,True,10.778571428571428,False,2.2285714285714286,50-75%
2021-07-15,down,15,155,2,0.3893805309734513,169.5,14760.5,27.75,38.25,True,1.3660130718954249,True,0.7254901960784313,False,-1.0,False,-1.0,5.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-07-16,down,30,180,1,0.5021582733812949,173.75,14746.25,50.5,36.75,False,2.45578231292517,True,1.3741496598639455,False,1.9863945578231292,False,1.9863945578231292,14.75,False,6.11864406779661,True,3.4237288135593222,False,4.9491525423728815,False,4.9491525423728815,50-75%
2021-07-19,down,180,205,1,0.4204322200392927,127.25,14464.5,17.25,36.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,36.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-07-19,down,180,245,2,0.5736738703339882,127.25,14472.5,25.25,47.75,True,0.3612565445026178,False,-1.0,False,-1.0,False,-1.0,27.0,True,0.2777777777777778,False,-1.0,False,-1.0,False,-1.0,50-75%
2021-07-20,up,10,225,1,0.05042016806722689,238.0,14750.0,4.75,7.25,True,2.3448275862068964,True,0.6551724137931034,False,-1.0,False,-1.0,7.25,True,2.3448275862068964,True,0.6551724137931034,False,-1.0,False,-1.0,<25%
2021-07-20,up,10,290,2,0.043273753527751646,265.75,14778.0,4.5,7.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-21,up,30,45,1,0.13368983957219252,93.5,14783.0,2.75,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,9.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-21,up,30,85,2,0.339572192513369,93.5,14780.5,5.25,26.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,18.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2021-07-21,up,30,170,3,0.5427807486631016,93.5,14771.5,14.25,36.5,False,1.6712328767123288,True,0.3904109589041096,True,1.0308219178082192,True,1.6712328767123288,15.5,False,3.935483870967742,True,0.9193548387096774,True,2.4274193548387095,True,3.935483870967742,50-75%
2021-07-21,up,30,260,4,0.2365038560411311,97.25,14784.0,5.5,17.5,False,2.7714285714285714,True,0.3142857142857143,True,1.7035714285714285,False,2.5142857142857142,1.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-22,up,5,115,1,0.8686567164179104,83.75,14876.75,46.5,26.25,False,2.057142857142857,True,1.7714285714285714,False,1.9904761904761905,False,1.9904761904761905,24.0,False,2.25,True,1.9375,False,2.1770833333333335,False,2.1770833333333335,75-100%
2021-07-22,up,5,270,2,0.08045977011494253,87.0,14923.25,3.25,3.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,3.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-23,up,5,65,1,0.09523809523809523,136.5,15063.5,7.25,5.75,True,0.34782608695652173,False,-1.0,False,-1.0,False,-1.0,5.75,True,0.34782608695652173,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-23,up,5,105,2,0.14871794871794872,146.25,15076.25,4.25,17.5,False,2.342857142857143,True,0.24285714285714285,True,2.3321428571428573,False,1.2857142857142858,12.0,True,0.4583333333333333,True,0.3541666666666667,False,-1.0,False,-1.0,<25%
2021-07-23,up,5,130,3,0.12372881355932204,147.5,15080.25,1.5,16.75,False,2.208955223880597,True,0.08955223880597014,False,1.1044776119402986,False,1.1044776119402986,9.5,False,3.8947368421052633,True,0.15789473684210525,False,1.9473684210526316,False,1.9473684210526316,<25%
2021-07-23,up,5,145,4,0.064891846921797,150.25,15082.75,1.75,8.0,False,4.3125,True,0.21875,False,2.0,False,2.0,7.0,False,4.928571428571429,True,0.25,False,2.2857142857142856,False,2.2857142857142856,<25%
2021-07-23,up,5,215,5,0.149025069637883,179.5,15111.25,2.5,24.25,True,0.1134020618556701,True,0.10309278350515463,False,-1.0,False,-1.0,16.75,True,0.16417910447761194,True,0.14925373134328357,False,-1.0,False,-1.0,<25%
2021-07-23,up,5,300,6,0.17385257301808066,179.75,15099.75,14.25,17.0,False,1.0294117647058822,True,0.8382352941176471,False,-0.058823529411764705,False,-0.058823529411764705,7.5,True,2.3333333333333335,True,1.9,False,-1.0,False,-1.0,<25%
2021-07-27,down,0,100,1,0.1102880658436214,303.75,14821.5,18.25,15.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,15.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-27,down,0,145,2,0.19012345679012346,303.75,14821.0,17.75,40.0,True,1.16875,True,0.44375,False,-1.0,False,-1.0,11.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-07-27,down,0,205,3,0.1652892561983471,332.75,14808.75,34.5,20.5,True,0.04878048780487805,False,-1.0,False,-1.0,False,-1.0,18.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-08-03,up,85,215,1,0.22503328894806923,187.75,15025.0,11.75,30.5,False,0.819672131147541,True,0.38524590163934425,False,0.6229508196721312,False,0.6229508196721312,14.75,True,0.8983050847457628,True,0.7966101694915254,False,-1.0,False,-1.0,<25%
2021-08-03,up,85,225,2,0.07001321003963012,189.25,15033.0,5.25,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2021-08-03,up,85,290,3,0.10789473684210527,190.0,15037.25,1.75,18.75,False,0.68,True,0.09333333333333334,False,0.36,False,0.36,10.5,True,0.9047619047619048,True,0.16666666666666666,False,-1.0,False,-1.0,<25%
