date,side,raid_type,raid_minutes,entry_minutes,raid_depth_r,leg_bars,leg_size,leg_size_r,entry,stop,risk_pts,entry_inside_ib,entry_proj,stopped,max_proj,minutes_to_1x
2022-07-13,short,close_through,0,210,0.8704225352112676,4,58.5,0.3295774647887324,11741.25,11854.5,113.25,False,1.7222222222222223,False,1.7692307692307692,5.0
2022-07-14,short,close_through,70,135,0.18037518037518038,2,61.75,0.3564213564213564,11627.0,11715.75,88.75,True,1.1295546558704452,True,1.222672064777328,5.0
2022-07-19,short,close_through,0,155,1.1097560975609757,1,12.25,0.11951219512195121,12192.25,12209.25,17.0,False,1.3061224489795917,True,1.8571428571428572,5.0
2022-07-20,short,close_through,0,115,0.908256880733945,2,15.5,0.11376146788990826,12483.5,12517.5,34.0,False,1.7903225806451613,False,9.887096774193548,5.0
2022-07-21,short,close_through,65,180,0.47540983606557374,4,32.25,0.19225037257824143,12557.0,12621.0,64.0,False,1.6511627906976745,True,1.9922480620155039,5.0
2022-07-22,long,close_through,30,120,0.8747993579454254,1,8.75,0.056179775280898875,12452.0,12406.5,45.5,False,3.8857142857142857,True,4.485714285714286,5.0
2022-07-25,long,close_through,265,320,0.13782051282051283,4,49.0,0.3141025641025641,12335.0,12266.5,68.5,True,1.2040816326530612,False,1.6887755102040816,5.0
2022-07-26,long,close_through,0,25,0.18973214285714285,1,16.5,0.14732142857142858,12195.25,12158.0,37.25,True,1.5454545454545454,True,2.0606060606060606,5.0
2022-07-27,short,close_through,30,145,0.25316455696202533,7,29.5,0.18670886075949367,12428.5,12474.5,46.0,True,1.1610169491525424,True,1.5847457627118644,5.0
2022-07-28,short,close_through,55,85,0.2042079207920792,1,12.25,0.06064356435643564,12664.0,12695.25,31.25,False,1.489795918367347,True,4.755102040816326,5.0
2022-07-28,long,sweep,0,5,0.01485148514851485,1,1.5,0.007425742574257425,12501.5,12449.0,52.5,True,19.5,False,194.83333333333334,5.0
2022-07-29,short,close_through,200,325,0.435656836461126,2,10.25,0.054959785522788206,12972.0,13012.0,40.0,False,2.707317073170732,False,0.0,
2022-08-01,short,close_through,15,150,0.18706697459584296,5,115.5,0.5334872979214781,12972.0,13108.75,136.75,True,1.0952380952380953,False,1.7402597402597402,5.0
2022-08-02,short,close_through,20,150,1.0255941499085923,2,21.75,0.1590493601462523,13061.75,13097.0,35.25,False,1.4022988505747127,False,8.689655172413794,5.0
2022-08-03,short,close_through,40,100,0.27755102040816326,1,15.0,0.08163265306122448,13201.75,13224.25,22.5,False,1.2333333333333334,True,2.216666666666667,5.0
2022-08-04,short,close_through,280,300,0.07209302325581396,4,26.75,0.24883720930232558,13314.0,13346.75,32.75,True,1.0467289719626167,False,1.897196261682243,5.0
2022-08-04,long,close_through,0,25,0.43488372093023253,2,47.25,0.43953488372093025,13254.5,13184.75,69.75,True,1.2857142857142858,False,3.238095238095238,5.0
2022-08-08,long,close_through,70,130,0.3965287049399199,1,2.25,0.012016021361815754,13199.0,13157.75,41.25,False,8.88888888888889,True,23.555555555555557,5.0
2022-08-09,long,close_through,115,205,0.07194244604316546,5,46.5,0.3345323741007194,13024.0,12963.25,60.75,True,1.2419354838709677,False,2.010752688172043,5.0
2022-08-10,short,close_through,30,105,0.2878464818763326,3,29.5,0.2515991471215352,13332.0,13388.75,56.75,True,1.5932203389830508,True,2.1186440677966103,5.0
2022-08-11,long,close_through,35,60,0.6610878661087866,1,40.5,0.3389121338912134,13422.5,13376.5,46.0,False,1.1111111111111112,True,1.4382716049382716,5.0
2022-08-12,short,close_through,30,75,0.26150121065375304,2,9.75,0.09443099273607748,13466.5,13489.5,23.0,False,1.3076923076923077,True,2.641025641025641,5.0
2022-08-15,short,close_through,70,90,0.27680798004987534,1,2.25,0.022443890274314215,13651.25,13662.25,11.0,False,1.8888888888888888,True,8.777777777777779,5.0
2022-08-16,short,close_through,75,115,0.24813895781637718,2,17.5,0.17369727047146402,13651.0,13684.25,33.25,True,1.6714285714285715,True,2.7857142857142856,5.0
2022-08-16,long,close_through,0,15,0.3548387096774194,1,39.5,0.3920595533498759,13568.75,13522.75,46.0,True,1.0886075949367089,False,5.443037974683544,5.0
2022-08-17,short,close_through,215,265,0.5012468827930174,3,62.5,0.6234413965087282,13545.75,13616.0,70.25,True,1.108,False,2.22,5.0
2022-08-17,long,close_through,5,50,0.4164588528678304,2,41.5,0.4139650872817955,13472.0,13423.75,48.25,True,1.0542168674698795,True,1.2469879518072289,5.0
2022-08-18,short,close_through,10,95,0.9184952978056427,1,5.5,0.06896551724137931,13553.25,13575.5,22.25,False,1.4090909090909092,False,14.045454545454545,5.0
2022-08-19,long,sweep,10,15,0.02772963604852686,1,9.0,0.06239168110918544,13301.0,13277.0,24.0,True,1.6111111111111112,True,0.0,
2022-08-22,long,sweep,0,5,0.03333333333333333,1,12.75,0.1,12986.25,12960.5,25.75,True,1.4509803921568627,True,3.0588235294117645,5.0
2022-08-24,short,sweep,5,10,0.061381074168797956,1,7.5,0.07672634271099744,12915.75,12955.25,39.5,True,3.466666666666667,True,4.533333333333333,5.0
2022-08-25,short,close_through,0,20,0.11827956989247312,3,16.75,0.12007168458781362,13085.0,13118.0,33.0,True,1.507462686567164,True,6.746268656716418,5.0
2022-08-26,long,close_through,0,80,0.7678571428571429,1,34.0,0.14285714285714285,12838.25,12777.75,60.5,False,1.1102941176470589,True,1.0808823529411764,5.0
2022-08-29,long,close_through,20,60,0.23193916349809887,2,27.0,0.20532319391634982,12503.5,12448.25,55.25,True,1.4259259259259258,False,5.222222222222222,5.0
2022-08-30,long,close_through,0,200,0.6674846625766871,1,30.75,0.150920245398773,12303.5,12247.5,56.0,False,1.6666666666666667,False,4.333333333333333,5.0
2022-08-31,long,close_through,0,15,0.16485507246376813,2,21.75,0.15760869565217392,12407.25,12352.25,55.0,True,2.0344827586206895,True,2.7126436781609193,5.0
2022-09-01,long,close_through,5,35,0.43859649122807015,2,27.5,0.21442495126705652,12077.0,12039.5,37.5,False,1.0909090909090908,True,1.7272727272727273,5.0
2022-09-02,short,close_through,0,20,0.3263157894736842,2,42.75,0.3,12392.75,12461.5,68.75,True,1.3333333333333333,False,9.578947368421053,5.0
2022-09-02,long,close_through,125,250,1.3403508771929824,3,63.0,0.4421052631578947,12151.25,12081.5,69.75,False,1.0277777777777777,True,1.1507936507936507,5.0
2022-09-07,short,close_through,40,110,0.34177215189873417,2,36.5,0.369620253164557,12111.25,12162.0,50.75,True,1.178082191780822,True,1.4246575342465753,5.0
2022-09-08,short,close_through,5,55,0.5423976608187134,1,5.0,0.029239766081871343,12357.75,12379.5,21.75,False,2.9,False,46.9,5.0
2022-09-09,short,close_through,5,90,0.27167630057803466,4,42.25,0.325626204238921,12529.0,12580.5,51.5,True,1.1005917159763314,True,1.5384615384615385,5.0
2022-09-13,long,close_through,0,100,0.6427378964941569,5,44.25,0.29549248747913187,12313.25,12262.5,50.75,False,1.0847457627118644,True,1.615819209039548,5.0
2022-09-14,short,close_through,20,55,0.3383947939262473,1,40.25,0.3492407809110629,12196.5,12253.0,56.5,True,1.1180124223602483,False,3.6956521739130435,5.0
2022-09-15,long,close_through,0,5,0.1100196463654224,1,6.0,0.047151277013752456,12121.5,12092.75,28.75,True,2.6666666666666665,True,3.9583333333333335,5.0
2022-09-16,short,close_through,0,15,0.2932692307692308,1,50.75,0.4879807692307692,11834.5,11916.5,82.0,True,1.2660098522167487,True,2.3694581280788176,5.0
2022-09-16,long,sweep,115,235,0.03365384615384615,6,70.25,0.6754807692307693,11870.25,11778.5,91.75,True,1.1423487544483986,False,2.2562277580071175,5.0
2022-09-19,short,close_through,5,50,0.35625,3,14.5,0.12083333333333333,11925.25,11978.5,53.25,True,2.0344827586206895,True,7.310344827586207,5.0
2022-09-20,short,close_through,20,65,0.6311475409836066,2,10.0,0.16393442622950818,11963.0,11986.5,23.5,False,1.1,True,2.225,5.0
2022-09-20,long,close_through,175,230,0.9631147540983607,3,43.0,0.7049180327868853,11889.5,11828.25,61.25,True,1.244186046511628,False,3.104651162790698,5.0
2022-09-21,long,close_through,210,250,2.8647540983606556,1,241.25,3.9549180327868854,12081.0,11763.25,317.75,False,1.205181347150259,True,1.4518134715025908,5.0
2022-09-22,short,sweep,315,320,0.02586206896551724,1,37.75,0.3254310344827586,11603.25,11685.25,82.0,True,1.8543046357615893,False,2.993377483443709,5.0
2022-09-22,long,close_through,20,75,0.4849137931034483,3,41.75,0.3599137931034483,11584.5,11510.0,74.5,True,1.5808383233532934,False,3.9940119760479043,5.0
2022-09-23,long,close_through,75,140,0.3088512241054614,2,33.25,0.2504708097928437,11360.5,11297.25,63.25,True,1.6842105263157894,True,2.030075187969925,5.0
2022-09-26,long,close_through,115,135,0.1677336747759283,1,6.75,0.034571062740076826,11335.0,11309.75,25.25,False,3.0,True,10.481481481481481,5.0
2022-09-28,short,close_through,0,115,0.7225130890052356,2,38.0,0.26527050610820246,11465.25,11512.75,47.5,False,1.1842105263157894,True,1.480263157894737,5.0
2022-09-29,long,close_through,200,245,0.2774922918807811,2,39.5,0.16238437821171633,11147.0,11091.5,55.5,False,1.3417721518987342,False,3.6392405063291138,5.0
2022-09-30,short,close_through,0,70,0.6200378071833649,5,64.75,0.4896030245746692,11264.0,11357.25,93.25,True,1.2702702702702702,False,4.972972972972973,5.0
2022-10-03,short,close_through,0,25,0.09469153515064563,2,14.25,0.08177905308464849,11198.25,11230.5,32.25,True,1.7719298245614035,True,2.6666666666666665,5.0
2022-10-04,short,close_through,10,110,0.05065359477124183,3,35.75,0.23366013071895425,11620.25,11675.0,54.75,True,1.0909090909090908,False,3.7762237762237763,5.0
2022-10-05,short,close_through,135,320,1.111470113085622,2,29.75,0.19224555735056542,11624.0,11711.0,87.0,False,2.504201680672269,False,2.9159663865546217,5.0
2022-10-05,long,close_through,0,5,0.1147011308562197,1,11.5,0.07431340872374798,11396.0,11366.5,29.5,True,1.8695652173913044,False,29.26086956521739,5.0
2022-10-07,long,close_through,45,160,0.6443298969072165,2,25.5,0.17525773195876287,11137.75,11110.75,27.0,False,1.0098039215686274,True,1.6372549019607843,5.0
2022-10-10,long,close_through,5,40,0.38636363636363635,1,23.0,0.16083916083916083,10963.0,10927.75,35.25,False,1.4891304347826086,True,3.9239130434782608,5.0
2022-10-11,short,close_through,65,175,0.6064,3,52.75,0.3376,10959.5,11039.5,80.0,False,1.2180094786729858,False,4.862559241706161,5.0
2022-10-13,short,close_through,25,295,2.100117785630153,1,46.25,0.21790341578327443,11091.75,11142.75,51.0,False,1.0216216216216216,False,1.8486486486486486,5.0
2022-10-14,long,close_through,10,25,0.020863309352517987,1,53.0,0.15251798561151078,10917.0,10852.75,64.25,True,1.080188679245283,True,2.108490566037736,5.0
2022-10-17,short,sweep,80,240,0.09683426443202979,2,20.25,0.15083798882681565,11103.75,11146.25,42.5,True,1.382716049382716,False,2.1481481481481484,5.0
2022-10-18,long,close_through,0,15,0.25685425685425683,2,41.0,0.23665223665223664,11273.75,11214.0,59.75,True,1.298780487804878,True,1.298780487804878,5.0
2022-10-19,long,close_through,135,215,0.35260115606936415,2,59.0,0.34104046242774566,11129.25,11049.0,80.25,True,1.097457627118644,False,1.5677966101694916,5.0
2022-10-20,long,close_through,195,240,0.17034700315457413,2,14.25,0.05993690851735016,11084.25,11050.5,33.75,False,1.8596491228070176,True,2.192982456140351,5.0
2022-10-21,short,close_through,90,170,0.14782608695652175,1,19.75,0.08586956521739131,11230.0,11259.25,29.25,False,1.139240506329114,True,1.3670886075949367,5.0
2022-10-24,short,close_through,90,170,0.13172966781214204,4,52.25,0.23940435280641467,11397.0,11454.75,57.75,True,1.0430622009569377,True,1.492822966507177,5.0
2022-10-25,short,close_through,35,135,0.27545909849749584,3,28.25,0.18864774624373956,11660.25,11706.0,45.75,True,1.5486725663716814,True,3.1415929203539825,5.0
2022-10-26,short,close_through,5,80,0.7395498392282959,3,17.0,0.10932475884244373,11656.5,11703.5,47.0,False,1.9852941176470589,False,14.867647058823529,5.0
2022-10-27,long,close_through,115,155,0.08114856429463171,4,61.0,0.3046192259675406,11324.0,11247.5,76.5,True,1.221311475409836,True,1.4426229508196722,5.0
2022-10-28,short,close_through,0,55,0.5058214747736093,2,24.25,0.12548512289780078,11453.5,11497.25,43.75,False,1.134020618556701,True,1.8969072164948453,5.0
2022-10-31,long,close_through,0,10,0.15858208955223882,1,8.75,0.06529850746268656,11411.75,11367.25,44.5,True,2.9714285714285715,False,14.571428571428571,5.0
2022-11-01,long,close_through,10,40,0.13538461538461538,1,28.25,0.1158974358974359,11387.75,11342.25,45.5,True,1.0619469026548674,True,1.3716814159292035,5.0
2022-11-02,short,close_through,210,250,1.4646153846153847,2,66.75,0.8215384615384616,11318.5,11460.0,141.5,True,1.7415730337078652,False,7.46067415730337,5.0
2022-11-02,long,sweep,0,10,0.07076923076923076,1,6.0,0.07384615384615385,11273.25,11254.0,19.25,True,1.7916666666666667,True,4.125,5.0
2022-11-03,short,close_through,15,35,0.2846975088967972,1,13.25,0.09430604982206406,10825.0,10888.5,63.5,True,3.169811320754717,False,11.320754716981131,5.0
2022-11-04,short,sweep,10,20,0.0438871473354232,2,19.0,0.0794148380355277,10881.25,10974.25,93.0,True,3.013157894736842,False,14.513157894736842,5.0
2022-11-04,long,close_through,80,160,0.23719958202716823,1,48.75,0.20376175548589343,10730.75,10667.75,63.0,True,1.2615384615384615,True,1.3076923076923077,5.0
2022-11-07,short,close_through,225,305,0.5740740740740741,1,3.75,0.030864197530864196,11021.0,11038.5,17.5,False,1.8666666666666667,False,8.2,5.0
2022-11-08,short,close_through,0,175,1.1431980906921242,7,101.5,0.9689737470167065,11101.25,11231.25,130.0,True,1.1921182266009853,False,2.8916256157635467,5.0
2022-11-08,long,close_through,230,270,0.7446300715990454,3,93.25,0.8902147971360382,11056.0,10928.75,127.25,True,1.1903485254691688,False,2.292225201072386,5.0
2022-11-09,long,close_through,0,35,0.4114285714285714,2,23.25,0.26571428571428574,10985.0,10925.5,59.5,True,1.4086021505376345,True,3.3118279569892475,5.0
2022-11-10,short,close_through,60,120,0.14893617021276595,3,30.75,0.1539424280350438,11456.25,11498.75,42.5,True,1.2276422764227641,True,2.3333333333333335,5.0
2022-11-11,short,close_through,15,35,0.1015625,2,42.5,0.22135416666666666,11720.25,11780.75,60.5,True,1.2647058823529411,True,3.1882352941176473,5.0
2022-11-14,short,sweep,10,30,0.008771929824561403,2,14.5,0.12719298245614036,11775.0,11817.0,42.0,True,1.3275862068965518,True,4.5344827586206895,5.0
2022-11-15,long,sweep,20,40,0.19402985074626866,2,24.5,0.24378109452736318,12001.5,11943.5,58.0,True,1.3265306122448979,True,3.061224489795918,5.0
2022-11-16,long,close_through,20,120,0.155902004454343,4,66.75,0.5946547884187082,11778.75,11706.5,72.25,True,1.0262172284644195,False,1.794007490636704,5.0
2022-11-17,short,close_through,85,195,0.7926356589147286,2,19.0,0.14728682170542637,11738.25,11775.0,36.75,False,1.6973684210526316,False,7.631578947368421,5.0
2022-11-18,long,close_through,25,45,0.18440779610194902,3,55.5,0.3328335832083958,11711.5,11645.0,66.5,True,1.054054054054054,True,1.1486486486486487,5.0
2022-11-21,long,close_through,10,35,0.10888888888888888,2,19.25,0.1711111111111111,11605.0,11575.0,30.0,True,1.2077922077922079,True,2.4675324675324677,5.0
2022-11-22,short,close_through,15,30,0.2599009900990099,1,9.25,0.09158415841584158,11635.75,11654.5,18.75,False,1.6486486486486487,True,2.3783783783783785,5.0
2022-11-23,short,close_through,0,15,0.18089430894308944,1,3.75,0.03048780487804878,11864.0,11890.5,26.5,True,3.466666666666667,True,36.06666666666667,5.0
2022-11-23,long,sweep,145,175,0.028455284552845527,2,34.75,0.28252032520325204,11800.75,11741.75,59.0,True,1.1510791366906474,False,3.7985611510791366,5.0
2022-11-28,long,sweep,20,40,0.10772833723653395,1,4.5,0.04215456674473068,11698.25,11670.25,28.0,True,2.7222222222222223,True,6.777777777777778,5.0
2022-11-29,long,close_through,30,85,1.4419475655430711,1,43.25,0.6479400749063671,11523.5,11465.0,58.5,False,1.138728323699422,False,1.8554913294797688,5.0
2022-11-30,long,close_through,30,35,0.16733067729083664,1,15.0,0.23904382470119523,11546.75,11508.25,38.5,True,2.15,True,4.083333333333333,5.0
2022-12-02,short,close_through,70,115,0.23593073593073594,3,33.5,0.29004329004329005,11941.75,11980.0,38.25,True,1.0522388059701493,True,2.3955223880597014,5.0
2022-12-06,long,close_through,5,50,0.1116816431322208,1,21.75,0.1116816431322208,11636.5,11589.25,47.25,True,1.1379310344827587,True,1.528735632183908,5.0
2022-12-08,short,sweep,0,10,0.040214477211796246,1,14.5,0.0777479892761394,11640.5,11671.25,30.75,True,1.5689655172413792,True,5.603448275862069,5.0
2022-12-09,short,close_through,0,110,0.5191873589164786,2,17.0,0.15349887133182843,11690.25,11718.25,28.0,False,1.338235294117647,False,8.691176470588236,5.0
2022-12-12,short,sweep,150,155,0.2546816479400749,1,7.25,0.10861423220973783,11707.25,11742.5,35.25,True,1.0344827586206897,True,3.3448275862068964,5.0
2022-12-12,long,close_through,15,30,0.16853932584269662,1,23.0,0.3445692883895131,11697.25,11647.5,49.75,True,1.7717391304347827,False,7.739130434782608,5.0
2022-12-13,long,close_through,0,125,1.2417177914110429,2,33.75,0.1656441717791411,11905.25,11847.0,58.25,False,1.0888888888888888,False,4.17037037037037,5.0
2022-12-14,short,close_through,30,35,0.10307017543859649,2,17.0,0.14912280701754385,12018.0,12055.75,37.75,True,1.6323529411764706,True,1.8088235294117647,5.0
2022-12-14,long,close_through,210,270,1.763157894736842,1,143.0,1.2543859649122806,11913.5,11729.0,184.5,False,1.25,False,1.9405594405594406,5.0
2022-12-15,long,sweep,0,5,0.03439153439153439,1,7.0,0.037037037037037035,11558.25,11520.0,38.25,True,2.2857142857142856,True,3.392857142857143,5.0
2022-12-16,long,close_through,0,10,0.16260162601626016,1,12.0,0.07804878048780488,11353.5,11312.75,40.75,True,2.2291666666666665,True,2.875,5.0
2022-12-19,long,close_through,30,135,0.3864077669902913,3,39.0,0.3029126213592233,11238.75,11180.5,58.25,True,1.0576923076923077,True,1.4871794871794872,5.0
2022-12-20,short,close_through,0,25,0.18003273322422259,1,14.0,0.09165302782324058,11192.0,11247.0,55.0,True,2.5,False,8.946428571428571,5.0
2022-12-21,short,close_through,0,75,0.6127049180327869,2,41.25,0.33811475409836067,11318.0,11377.75,59.75,False,1.2484848484848485,True,1.6,5.0
2022-12-22,long,close_through,0,185,0.8256756756756757,1,12.5,0.06756756756756757,10900.25,10870.5,29.75,False,1.7,False,14.44,5.0
2022-12-23,short,close_through,0,20,0.352622061482821,2,61.0,0.4412296564195298,11028.0,11103.25,75.25,True,1.2049180327868851,False,2.069672131147541,5.0
2022-12-28,long,close_through,25,115,0.6586270871985158,1,19.75,0.14656771799628943,10798.0,10773.0,25.0,False,1.1518987341772151,True,5.8734177215189876,5.0
2022-12-29,short,close_through,5,40,0.1372854914196568,2,15.25,0.09516380655226209,11009.5,11038.75,29.25,True,1.459016393442623,True,1.6229508196721312,5.0
2022-12-30,short,close_through,15,45,0.25474254742547425,3,46.75,0.5067750677506775,10912.75,10971.25,58.5,True,1.13903743315508,True,1.946524064171123,5.0
2023-01-03,long,close_through,0,15,0.04673807205452775,1,27.5,0.10710808179162609,10954.75,10913.25,41.5,True,1.2272727272727273,True,2.3636363636363638,5.0
2023-01-04,short,close_through,65,90,0.12021857923497267,1,0.25,0.001366120218579235,11044.0,11068.5,24.5,True,50.0,False,620.0,5.0
2023-01-06,short,close_through,5,295,1.234965034965035,1,19.25,0.1076923076923077,11133.25,11165.75,32.5,False,1.2857142857142858,False,2.675324675324675,5.0
2023-01-09,short,close_through,0,130,0.46449136276391556,3,41.5,0.31861804222648754,11332.25,11385.5,53.25,False,1.072289156626506,False,5.228915662650603,5.0
2023-01-10,long,close_through,10,20,0.11876075731497418,1,37.25,0.25645438898450945,11188.25,11120.75,67.5,True,1.5369127516778522,False,4.167785234899329,5.0
2023-01-12,short,close_through,105,175,0.20120481927710843,2,10.5,0.05060240963855422,11480.0,11560.5,80.5,True,6.857142857142857,True,9.547619047619047,5.0
2023-01-18,long,close_through,5,85,1.7621776504297995,1,10.5,0.12034383954154727,11550.5,11518.5,32.0,False,1.880952380952381,True,2.7857142857142856,5.0
2023-01-19,short,sweep,245,260,0.0792838874680307,1,5.0,0.05115089514066496,11424.5,11454.25,29.75,True,3.35,False,17.9,5.0
2023-01-19,long,close_through,15,85,0.4117647058823529,1,16.5,0.16879795396419436,11328.75,11308.5,20.25,False,1.0454545454545454,False,8.651515151515152,5.0
2023-01-23,short,close_through,0,55,0.5193075898801598,1,25.0,0.13315579227696406,11911.0,11957.0,46.0,False,1.54,True,1.78,5.0
2023-01-25,long,sweep,5,25,0.09382151029748284,2,32.0,0.2929061784897025,11666.5,11604.5,62.0,True,1.6015625,False,9.0078125,5.0
2023-01-26,short,close_through,290,310,0.126953125,1,2.25,0.017578125,12071.0,12091.25,20.25,True,4.444444444444445,True,8.444444444444445,5.0
2023-01-26,long,close_through,20,60,0.333984375,1,45.0,0.3515625,11951.25,11904.25,47.0,True,1.0166666666666666,False,4.572222222222222,5.0
2023-01-27,short,close_through,70,215,0.48184818481848185,1,6.25,0.041254125412541254,12248.0,12266.25,18.25,False,1.24,True,1.32,5.0
2023-01-30,long,close_through,0,45,0.38876889848812096,3,60.25,0.5205183585313174,12057.25,11982.5,74.75,True,1.066390041493776,True,1.2987551867219918,5.0
2023-01-31,short,close_through,0,5,0.10540540540540541,1,3.5,0.03783783783783784,12053.75,12071.25,17.5,True,2.5,True,4.428571428571429,5.0
2023-02-01,short,sweep,205,210,0.06167400881057269,2,12.25,0.21585903083700442,12110.5,12161.5,51.0,True,2.3469387755102042,True,0.0,
2023-02-01,long,close_through,20,180,0.43171806167400884,5,60.5,1.066079295154185,12151.25,12076.75,74.5,True,1.0578512396694215,True,1.2272727272727273,5.0
2023-02-02,short,close_through,0,45,0.8316831683168316,2,17.25,0.1707920792079208,12783.25,12832.25,49.0,False,2.217391304347826,True,2.347826086956522,5.0
2023-02-03,short,close_through,5,75,0.15970961887477314,3,46.5,0.16878402903811252,12798.75,12878.0,79.25,True,1.5161290322580645,False,6.252688172043011,5.0
2023-02-06,short,sweep,55,85,0.1368421052631579,4,49.75,0.4189473684210526,12538.5,12608.5,70.0,True,1.065326633165829,False,2.487437185929648,5.0
2023-02-06,long,sweep,0,5,0.14947368421052631,1,0.5,0.004210526315789474,12486.5,12455.75,30.75,True,8.0,False,252.0,5.0
2023-02-07,short,close_through,35,110,0.5242718446601942,2,38.5,0.49838187702265374,12543.25,12594.75,51.5,True,1.1168831168831168,True,1.2597402597402598,5.0
2023-02-07,long,close_through,180,295,0.2297734627831715,7,280.25,3.627831715210356,12749.0,12459.25,289.75,False,1.024085637823372,False,1.272078501338091,5.0
2023-02-08,long,close_through,0,115,1.426356589147287,3,63.75,0.6589147286821705,12589.75,12517.25,72.5,False,1.007843137254902,True,1.5294117647058822,5.0
2023-02-10,long,close_through,85,110,0.3,2,13.5,0.09818181818181818,12271.0,12243.25,27.75,False,1.7037037037037037,False,8.962962962962964,5.0
2023-02-13,short,close_through,15,145,0.6652892561983471,3,9.5,0.07851239669421488,12536.25,12553.5,17.25,False,1.2105263157894737,True,3.789473684210526,5.0
2023-02-15,short,close_through,55,260,0.8391608391608392,5,15.0,0.13986013986013987,12689.5,12721.5,32.0,False,1.7,True,3.25,5.0
2023-02-16,short,close_through,0,35,0.40556660039761433,1,16.75,0.13320079522862824,12646.5,12673.25,26.75,False,1.1940298507462686,True,3.656716417910448,5.0
2023-02-16,long,sweep,300,315,0.16500994035785288,1,2.25,0.017892644135188866,12517.5,12475.75,41.75,True,6.222222222222222,False,10.777777777777779,5.0
2023-02-17,long,close_through,50,95,0.16666666666666666,3,34.25,0.26862745098039215,12330.0,12275.0,55.0,True,1.0583941605839415,True,1.5766423357664234,5.0
2023-02-22,short,sweep,215,220,0.11895910780669144,3,20.25,0.15055762081784388,12125.5,12190.5,65.0,True,1.7901234567901234,False,5.604938271604938,5.0
2023-02-22,long,close_through,0,10,0.04460966542750929,1,20.5,0.1524163568773234,12072.0,12034.0,38.0,True,1.6341463414634145,False,7.414634146341464,5.0
2023-02-23,long,close_through,0,30,0.6578947368421053,1,5.25,0.05526315789473684,12129.0,12102.25,26.75,False,3.0476190476190474,True,0.0,
2023-02-24,long,close_through,10,45,0.10091743119266056,2,22.5,0.20642201834862386,11954.0,11923.0,31.0,True,1.0666666666666667,False,4.044444444444444,5.0
2023-02-27,long,close_through,5,75,0.4894894894894895,1,20.25,0.24324324324324326,12100.75,12065.5,35.25,False,1.308641975308642,True,3.4814814814814814,5.0
2023-02-28,short,close_through,110,215,0.5909090909090909,1,1.5,0.01818181818181818,12156.0,12172.75,16.75,False,5.333333333333333,False,66.66666666666667,5.0
2023-03-06,short,close_through,0,55,0.4631578947368421,4,26.75,0.28157894736842104,12450.25,12486.25,36.0,False,1.1869158878504673,False,6.271028037383178,5.0
2023-03-08,short,close_through,0,15,0.07424593967517401,1,29.25,0.271461716937355,12178.0,12224.0,46.0,True,1.3333333333333333,True,1.5897435897435896,5.0
2023-03-09,long,close_through,135,230,1.2044534412955465,2,32.75,0.2651821862348178,12120.25,12081.25,39.0,False,1.0687022900763359,True,1.1755725190839694,5.0
2023-03-10,short,sweep,40,45,0.006153846153846154,1,16.5,0.10153846153846154,11987.25,12028.5,41.25,True,1.4090909090909092,True,1.6666666666666667,5.0
2023-03-10,long,close_through,175,210,0.4307692307692308,2,27.75,0.17076923076923076,11850.75,11795.0,55.75,False,1.6486486486486487,False,3.7837837837837838,5.0
2023-03-13,short,close_through,25,65,0.43947100712105797,1,34.5,0.14038657171922686,12117.25,12175.75,58.5,False,1.3840579710144927,True,1.4202898550724639,5.0
2023-03-14,short,close_through,0,25,0.1632183908045977,1,13.0,0.11954022988505747,12291.0,12327.25,36.25,True,2.2884615384615383,True,2.2884615384615383,5.0
2023-03-14,long,close_through,215,310,0.296551724137931,2,63.0,0.5793103448275863,12254.75,12168.5,86.25,True,1.1944444444444444,False,2.626984126984127,5.0
2023-03-15,short,close_through,70,95,0.3803191489361702,2,60.0,0.6382978723404256,12218.25,12312.0,93.75,True,1.35,True,1.9291666666666667,5.0
2023-03-15,long,close_through,0,25,0.3191489361702128,2,13.5,0.14361702127659576,12231.0,12152.25,78.75,True,4.2592592592592595,False,17.333333333333332,5.0
2023-03-16,short,close_through,10,95,1.9173553719008265,2,19.25,0.1590909090909091,12614.75,12667.0,52.25,False,1.5324675324675325,True,2.844155844155844,5.0
2023-03-17,long,close_through,0,95,0.7084805653710248,2,48.5,0.34275618374558303,12649.75,12569.5,80.25,False,1.3865979381443299,False,2.4072164948453607,5.0
2023-03-20,short,close_through,15,75,0.6231884057971014,1,33.5,0.32367149758454106,12646.75,12697.5,50.75,False,1.3432835820895523,True,3.7761194029850746,5.0
2023-03-21,long,sweep,5,10,0.004842615012106538,1,7.0,0.06779661016949153,12750.75,12733.5,17.25,True,1.0714285714285714,True,2.9285714285714284,5.0
2023-03-22,short,close_through,65,95,0.07122507122507123,2,20.0,0.22792022792022792,12911.25,12945.25,34.0,True,1.4125,True,3.4,5.0
2023-03-23,short,close_through,10,45,0.651685393258427,2,16.25,0.14606741573033707,12990.25,13031.0,40.75,False,1.3846153846153846,False,17.184615384615384,5.0
2023-03-23,long,close_through,235,270,0.9977528089887641,1,14.0,0.1258426966292135,12826.0,12736.25,89.75,False,5.410714285714286,True,6.5,5.0
2023-03-24,short,sweep,90,95,0.09216589861751152,1,19.75,0.18202764976958524,12786.5,12854.75,68.25,True,2.0632911392405062,True,3.759493670886076,5.0
