date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-08-06,down,15,54.5,64.0,27.75,True,0.0,0.19207317073170732,0.0,0.3442622950819672,True,False,-0.30251419302514193,True,False,0.046228710462287104,False,False,
2021-08-09,up,240,69.75,76.5,25.5,False,0.42483660130718953,0.42483660130718953,1.2745098039215685,1.2745098039215685,True,False,-0.06318082788671024,False,False,,False,False,
2021-08-10,down,0,62.0,108.5,78.75,True,0.1935483870967742,0.3034825870646766,0.26666666666666666,0.378099173553719,True,True,0.3333333333333333,True,False,0.3640552995391705,False,False,
2021-08-11,down,0,86.0,93.25,27.75,True,0.0,0.2366412213740458,0.0,0.7099236641221374,True,False,-0.16880341880341881,False,False,,False,False,
2021-08-12,up,0,80.25,93.25,88.0,True,0.0,0.30623818525519847,0.0,0.3188976377952756,True,True,0.3333333333333333,False,False,,False,False,
2021-08-16,up,290,170.25,197.75,21.25,True,0.0,0.09464508094645081,0.0,0.7835051546391752,False,False,,False,False,,False,False,
2021-08-16,down,20,170.25,186.5,33.75,True,0.0,0.0,0.0,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-08-17,up,10,94.0,105.75,56.5,True,0.0,0.10874704491725769,0.0,0.20353982300884957,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-08-17,down,85,94.0,120.5,47.0,True,0.0,0.3590733590733591,0.0,0.8303571428571429,True,True,0.3333333333333333,True,False,-0.2857142857142857,False,False,
2021-08-18,down,220,72.25,95.25,87.5,True,0.0,0.7594654788418709,0.0,0.8157894736842105,True,True,0.3333333333333333,True,True,1.0,True,True,3.0
2021-08-19,up,25,122.25,135.75,71.25,True,0.0,0.16666666666666666,0.0,0.296969696969697,True,False,-0.06340772228126107,True,False,0.40488841657810837,False,False,
2021-08-20,up,310,132.5,134.5,16.5,True,0.06133828996282528,0.06133828996282528,0.5,0.5,False,False,,False,False,,False,False,
2021-08-23,up,0,129.25,132.75,19.5,True,0.0,0.1345679012345679,0.0,0.41025641025641024,False,False,,False,False,,False,False,
2021-08-24,up,0,56.75,61.75,23.25,True,0.0,0.10121457489878542,0.0,0.26881720430107525,True,False,-0.1506172839506173,True,False,0.2740740740740741,False,False,
2021-08-25,down,0,43.0,57.0,45.5,True,0.29385964912280704,0.29385964912280704,0.36813186813186816,0.36813186813186816,True,True,0.3333333333333333,True,False,0.078125,True,False,1.15625
2021-08-27,up,170,148.75,155.5,16.0,True,0.0,0.12006319115323855,0.0,1.0133333333333334,False,False,,False,False,,False,False,
2021-08-30,up,0,118.0,130.75,46.0,True,0.0,0.2179261862917399,0.0,0.5842105263157895,False,False,,False,False,,False,False,
2021-09-01,down,310,77.0,85.5,41.0,True,0.23684210526315788,0.23684210526315788,0.49390243902439024,0.49390243902439024,False,False,,False,False,,False,False,
2021-09-02,down,105,66.75,77.0,21.75,True,0.20454545454545456,0.29559748427672955,0.7241379310344828,0.9690721649484536,True,True,0.3333333333333333,False,False,,False,False,
2021-09-07,up,20,62.0,71.0,48.25,True,0.6373239436619719,0.6373239436619719,0.9378238341968912,0.9378238341968912,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-09-08,down,0,55.25,79.5,71.0,True,0.0,0.4312617702448211,0.0,0.4607645875251509,True,True,0.3333333333333333,True,False,-0.3797909407665505,False,False,
2021-09-09,down,55,53.75,62.75,41.0,True,0.0,0.44015444015444016,0.0,0.6627906976744186,True,True,0.3333333333333333,False,False,,False,False,
2021-09-10,down,0,67.75,98.25,51.0,True,0.3231552162849873,0.5652951699463328,0.6225490196078431,0.8540540540540541,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-09-13,down,235,200.0,206.75,26.0,True,0.0,0.14934289127837516,0.0,1.0964912280701755,True,False,-0.2145906092355452,False,False,,False,False,
2021-09-14,down,5,119.5,127.5,47.25,True,0.0,0.7463768115942029,0.0,1.7835497835497836,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-09-15,up,145,125.75,136.25,88.0,True,0.0,0.1078125,0.0,0.1581769436997319,False,False,,False,False,,False,False,
