date,range_name,model,side,zone,range_width,penetration_pts,penetration_atr,disp_ratio,stop_pts,entry_minute,outcome,r,r_be25,minutes_to_exit
2023-12-15,7am,failure,long,0.0,22.0,3.25,0.5669781931464175,0.6091370558375635,8.461538461538462,515,loss,-1.0,-1.0,4
2023-12-15,7am,failure,long,0.05,22.0,3.25,0.5669781931464175,0.6091370558375635,7.615384615385734,515,loss,-1.0,-1.0,4
2023-12-15,7am,failure,long,0.1,22.0,3.25,0.5669781931464175,0.6091370558375635,6.76923076923021,515,loss,-1.0,0.0,3
2023-12-18,6am,retest,short,0.0,25.0,1.75,0.47572815533980584,4.360902255639098,9.615384615384615,493,loss,-1.0,0.0,36
2023-12-19,6am,retest,short,0.0,24.75,25.75,7.836956521739131,2.2222222222222223,9.519230769230768,442,loss,-1.0,0.0,36
2023-12-19,6am,retest,short,0.05,24.75,25.75,7.836956521739131,2.2222222222222223,8.567307692308251,442,loss,-1.0,0.0,36
2023-12-19,6am,retest,short,0.1,24.75,25.75,7.836956521739131,2.2222222222222223,7.615384615385734,442,loss,-1.0,0.0,36
2023-12-19,6am,failure,short,0.0,24.75,2.0,0.6588235294117647,0.9917355371900827,9.519230769230768,434,loss,-1.0,-1.0,2
2023-12-19,6am,failure,short,0.05,24.75,2.0,0.6588235294117647,0.9917355371900827,8.567307692308251,434,loss,-1.0,-1.0,2
2023-12-19,6am,failure,short,0.1,24.75,2.0,0.6588235294117647,0.9917355371900827,7.615384615385734,434,loss,-1.0,-1.0,2
2023-12-20,6am,retest,short,0.0,16.75,6.75,2.52,2.1538461538461537,6.4423076923076925,456,win,1.3,0.0,18
2023-12-20,6am,retest,short,0.05,16.75,6.75,2.52,2.1538461538461537,5.798076923075803,456,win,1.3,0.0,18
2023-12-20,6am,retest,short,0.1,16.75,6.75,2.52,2.1538461538461537,5.153846153846714,456,win,1.3,0.0,18
2023-12-20,6am,failure,short,0.0,16.75,1.25,0.3763440860215054,1.0738255033557047,6.4423076923076925,438,loss,-1.0,-1.0,10
2023-12-20,6am,failure,short,0.05,16.75,1.25,0.3763440860215054,1.0738255033557047,5.798076923075803,438,loss,-1.0,-1.0,10
2023-12-20,6am,failure,short,0.1,16.75,1.25,0.3763440860215054,1.0738255033557047,5.153846153846714,438,loss,-1.0,-1.0,9
2023-12-20,7am,failure,short,0.0,19.5,0.5,0.16766467065868262,0.38961038961038963,7.5,529,win,1.3,1.3,13
2023-12-20,7am,failure,short,0.05,19.5,0.5,0.16766467065868262,0.38961038961038963,6.750000000001119,529,win,1.3,1.3,13
2023-12-20,7am,failure,short,0.1,19.5,0.5,0.16766467065868262,0.38961038961038963,5.9999999999994404,529,win,1.3,1.3,13
2023-12-21,6am,retest,short,0.0,19.25,8.5,2.975,1.08843537414966,7.403846153846153,489,win,1.3,1.3,17
2023-12-21,6am,retest,short,0.05,19.25,8.5,2.975,1.08843537414966,6.663461538460419,489,win,1.3,1.3,17
2023-12-21,6am,retest,short,0.1,19.25,8.5,2.975,1.08843537414966,5.923076923077483,489,win,1.3,1.3,17
2023-12-21,6am,failure,short,0.0,19.25,1.5,0.509090909090909,0.39473684210526316,7.403846153846153,439,loss,-1.0,-1.0,11
2023-12-21,6am,failure,short,0.05,19.25,1.5,0.509090909090909,0.39473684210526316,6.663461538460419,439,loss,-1.0,-1.0,11
2023-12-21,6am,failure,short,0.1,19.25,1.5,0.509090909090909,0.39473684210526316,5.923076923077483,439,loss,-1.0,-1.0,9
2023-12-22,6am,retest,short,0.0,10.75,37.75,16.26153846153846,4.102564102564103,4.134615384615384,513,loss,-1.0,-1.0,0
2023-12-22,6am,retest,short,0.05,10.75,37.75,16.26153846153846,4.102564102564103,3.7211538461549654,513,loss,-1.0,-1.0,0
2023-12-22,6am,retest,short,0.1,10.75,37.75,16.26153846153846,4.102564102564103,3.307692307691748,513,loss,-1.0,-1.0,0
2023-12-22,7am,retest,short,0.0,17.75,7.25,2.942028985507246,1.3445378151260503,6.826923076923077,492,loss,-1.0,-1.0,5
2023-12-22,7am,retest,short,0.05,17.75,7.25,2.942028985507246,1.3445378151260503,6.14423076923021,492,loss,-1.0,-1.0,5
2023-12-22,7am,retest,short,0.1,17.75,7.25,2.942028985507246,1.3445378151260503,5.461538461537342,492,loss,-1.0,-1.0,4
2023-12-26,6am,retest,long,0.0,12.0,19.25,8.983333333333334,7.042253521126761,4.615384615384615,462,win,1.3,1.3,3
2023-12-26,6am,retest,long,0.05,12.0,19.25,8.983333333333334,7.042253521126761,4.153846153847273,462,win,1.3,1.3,3
2023-12-26,6am,retest,long,0.1,12.0,19.25,8.983333333333334,7.042253521126761,3.6923076923071325,462,win,1.3,1.3,2
2023-12-26,6am,failure,short,0.0,12.0,0.25,0.13333333333333333,0.29411764705882354,4.615384615384615,479,win,1.3,1.3,4
2023-12-26,6am,failure,short,0.05,12.0,0.25,0.13333333333333333,0.29411764705882354,4.153846153847273,479,win,1.3,1.3,3
2023-12-26,6am,failure,short,0.1,12.0,0.25,0.13333333333333333,0.29411764705882354,3.6923076923071325,479,win,1.3,1.3,3
2023-12-27,6am,retest,long,0.0,7.5,5.25,2.4915254237288136,1.6091954022988506,2.8846153846153846,434,win,1.3,0.0,15
2023-12-27,6am,retest,long,0.05,7.5,5.25,2.4915254237288136,1.6091954022988506,2.5961538461538463,434,loss,-1.0,-1.0,0
2023-12-27,6am,retest,long,0.1,7.5,5.25,2.4915254237288136,1.6091954022988506,2.3076923076923075,434,loss,-1.0,-1.0,0
2023-12-28,6am,retest,short,0.0,9.25,0.25,0.1320754716981132,2.5,3.5576923076923075,438,loss,-1.0,-1.0,8
2023-12-28,6am,retest,short,0.05,9.25,0.25,0.1320754716981132,2.5,3.2019230769219575,438,loss,-1.0,-1.0,2
2023-12-28,6am,retest,short,0.1,9.25,0.25,0.1320754716981132,2.5,2.846153846154406,438,loss,-1.0,-1.0,2
2023-12-28,6am,retest,long,0.0,9.25,2.0,0.6588235294117647,3.4615384615384612,3.5576923076923075,541,loss,-1.0,-1.0,0
2023-12-28,6am,retest,long,0.05,9.25,2.0,0.6588235294117647,3.4615384615384612,3.2019230769219575,541,loss,-1.0,-1.0,0
2023-12-28,6am,retest,long,0.1,9.25,2.0,0.6588235294117647,3.4615384615384612,2.846153846154406,541,loss,-1.0,-1.0,0
2023-12-28,7am,retest,short,0.0,15.0,3.25,1.2551724137931033,2.5,5.769230769230769,513,win,1.3,0.0,17
2023-12-28,7am,retest,short,0.05,15.0,3.25,1.2551724137931033,2.5,5.1923076923076925,513,win,1.3,0.0,17
2023-12-28,7am,retest,short,0.1,15.0,3.25,1.2551724137931033,2.5,4.615384615384615,513,win,1.3,0.0,14
2023-12-28,7am,retest,long,0.0,15.0,12.25,4.035294117647059,3.4615384615384612,5.769230769230769,565,win,1.3,1.3,5
2023-12-28,7am,retest,long,0.05,15.0,12.25,4.035294117647059,3.4615384615384612,5.1923076923076925,565,win,1.3,1.3,5
2023-12-28,7am,retest,long,0.1,15.0,12.25,4.035294117647059,3.4615384615384612,4.615384615384615,565,win,1.3,0.0,5
2023-12-28,7am,failure,short,0.0,15.0,2.0,0.8421052631578947,3.611111111111111,5.769230769230769,511,win,1.3,0.0,19
2023-12-28,7am,failure,short,0.05,15.0,2.0,0.8421052631578947,3.611111111111111,5.1923076923076925,511,win,1.3,0.0,19
2023-12-28,7am,failure,short,0.1,15.0,2.0,0.8421052631578947,3.611111111111111,4.615384615384615,511,win,1.3,0.0,16
2023-12-28,7am,failure,long,0.0,15.0,0.5,0.1728395061728395,0.5882352941176471,5.769230769230769,539,loss,-1.0,-1.0,2
2023-12-28,7am,failure,long,0.05,15.0,0.5,0.1728395061728395,0.5882352941176471,5.1923076923076925,539,loss,-1.0,-1.0,2
2023-12-28,7am,failure,long,0.1,15.0,0.5,0.1728395061728395,0.5882352941176471,4.615384615384615,539,loss,-1.0,-1.0,0
2023-12-29,6am,failure,long,0.0,14.5,0.25,0.10294117647058824,2.0869565217391304,5.576923076923077,426,loss,-1.0,-1.0,1
2023-12-29,6am,failure,long,0.05,14.5,0.25,0.10294117647058824,2.0869565217391304,5.019230769231888,426,loss,-1.0,-1.0,0
2023-12-29,6am,failure,long,0.1,14.5,0.25,0.10294117647058824,2.0869565217391304,4.461538461537902,426,loss,-1.0,-1.0,0
2024-01-02,6am,retest,long,0.0,131.25,28.25,5.344594594594595,2.966101694915254,50.480769230769226,515,loss,-1.0,-1.0,65
2024-01-02,6am,retest,long,0.05,131.25,28.25,5.344594594594595,2.966101694915254,45.43269230769231,515,loss,-1.0,0.0,63
2024-01-02,6am,retest,long,0.1,131.25,28.25,5.344594594594595,2.966101694915254,40.38461538461538,515,loss,-1.0,0.0,63
2024-01-03,6am,retest,long,0.0,29.75,6.0,1.4933333333333332,1.837837837837838,11.442307692307692,430,loss,-1.0,-1.0,10
2024-01-03,6am,retest,long,0.05,29.75,6.0,1.4933333333333332,1.837837837837838,10.298076923077483,430,loss,-1.0,-1.0,10
2024-01-03,6am,retest,long,0.1,29.75,6.0,1.4933333333333332,1.837837837837838,9.153846153847272,430,loss,-1.0,-1.0,9
2024-01-03,7am,retest,long,0.0,46.5,4.25,1.0214592274678111,4.026845637583892,17.884615384615383,486,win,1.3,1.3,11
2024-01-03,7am,retest,long,0.05,46.5,4.25,1.0214592274678111,4.026845637583892,16.096153846153285,486,win,1.3,1.3,11
2024-01-03,7am,retest,long,0.1,46.5,4.25,1.0214592274678111,4.026845637583892,14.307692307691187,486,win,1.3,1.3,11
2024-01-04,6am,retest,long,0.0,44.75,23.75,4.375,5.416666666666667,17.21153846153846,435,loss,-1.0,-1.0,45
2024-01-04,6am,retest,long,0.05,44.75,23.75,4.375,5.416666666666667,15.490384615385175,435,loss,-1.0,-1.0,8
2024-01-04,6am,retest,long,0.1,44.75,23.75,4.375,5.416666666666667,13.769230769231887,435,loss,-1.0,-1.0,8
2024-01-04,6am,failure,long,0.0,44.75,0.75,0.16535433070866143,1.8085106382978722,17.21153846153846,422,loss,-1.0,-1.0,3
2024-01-04,6am,failure,long,0.05,44.75,0.75,0.16535433070866143,1.8085106382978722,15.490384615385175,422,loss,-1.0,-1.0,3
2024-01-04,6am,failure,long,0.1,44.75,0.75,0.16535433070866143,1.8085106382978722,13.769230769231887,422,loss,-1.0,-1.0,2
2024-01-04,7am,retest,long,0.0,31.25,7.25,1.4448398576512453,3.060109289617486,12.019230769230768,499,loss,-1.0,-1.0,1
2024-01-04,7am,retest,long,0.05,31.25,7.25,1.4448398576512453,3.060109289617486,10.817307692307692,499,loss,-1.0,-1.0,1
2024-01-04,7am,retest,long,0.1,31.25,7.25,1.4448398576512453,3.060109289617486,9.615384615384615,499,loss,-1.0,-1.0,0
2024-01-04,7am,failure,long,0.0,31.25,1.25,0.2573529411764706,1.3953488372093024,12.019230769230768,488,loss,-1.0,0.0,12
2024-01-04,7am,failure,long,0.05,31.25,1.25,0.2573529411764706,1.3953488372093024,10.817307692307692,488,loss,-1.0,0.0,12
2024-01-04,7am,failure,long,0.1,31.25,1.25,0.2573529411764706,1.3953488372093024,9.615384615384615,488,loss,-1.0,0.0,11
2024-01-05,6am,retest,short,0.0,27.5,1.5,0.40384615384615385,1.4379084967320261,10.576923076923077,446,win,1.3,1.3,38
2024-01-05,6am,retest,short,0.05,27.5,1.5,0.40384615384615385,1.4379084967320261,9.519230769230768,446,win,1.3,1.3,38
2024-01-05,6am,retest,short,0.1,27.5,1.5,0.40384615384615385,1.4379084967320261,8.461538461538462,446,win,1.3,1.3,27
2024-01-05,6am,failure,short,0.0,27.5,0.5,0.13270142180094788,0.6289308176100629,10.576923076923077,440,win,1.3,1.3,44
2024-01-05,6am,failure,short,0.05,27.5,0.5,0.13270142180094788,0.6289308176100629,9.519230769230768,440,win,1.3,1.3,44
2024-01-05,6am,failure,short,0.1,27.5,0.5,0.13270142180094788,0.6289308176100629,8.461538461538462,440,win,1.3,0.0,33
2024-01-05,7am,retest,long,0.0,22.25,46.75,4.475213675213675,18.453608247422682,8.557692307692307,523,loss,-1.0,-1.0,0
2024-01-05,7am,retest,long,0.05,22.25,46.75,4.475213675213675,18.453608247422682,7.701923076923636,523,loss,-1.0,-1.0,0
2024-01-05,7am,retest,long,0.1,22.25,46.75,4.475213675213675,18.453608247422682,6.846153846154965,523,loss,-1.0,-1.0,0
2024-01-08,6am,retest,short,0.0,57.25,9.0,1.96875,1.564245810055866,22.01923076923077,443,loss,-1.0,0.0,60
2024-01-08,6am,retest,short,0.05,57.25,9.0,1.96875,1.564245810055866,19.81730769230825,443,loss,-1.0,0.0,37
2024-01-08,6am,retest,short,0.1,57.25,9.0,1.96875,1.564245810055866,17.615384615385736,443,loss,-1.0,0.0,36
2024-01-08,6am,failure,short,0.0,57.25,0.5,0.11475409836065575,1.7341040462427746,22.01923076923077,427,loss,-1.0,0.0,76
2024-01-08,6am,failure,short,0.05,57.25,0.5,0.11475409836065575,1.7341040462427746,19.81730769230825,427,loss,-1.0,0.0,53
2024-01-08,6am,failure,short,0.1,57.25,0.5,0.11475409836065575,1.7341040462427746,17.615384615385736,427,loss,-1.0,0.0,52
2024-01-08,7am,retest,short,0.0,34.0,1.5,0.3099630996309963,0.08298755186721991,13.076923076923077,502,loss,-1.0,0.0,53
2024-01-08,7am,retest,short,0.05,34.0,1.5,0.3099630996309963,0.08298755186721991,11.769230769230209,502,win,1.3,0.0,35
2024-01-08,7am,retest,short,0.1,34.0,1.5,0.3099630996309963,0.08298755186721991,10.461538461537343,502,loss,-1.0,-1.0,3
2024-01-08,7am,failure,short,0.0,34.0,1.25,0.17766497461928935,0.896551724137931,13.076923076923077,482,loss,-1.0,0.0,73
2024-01-08,7am,failure,short,0.05,34.0,1.25,0.17766497461928935,0.896551724137931,11.769230769230209,482,win,1.3,1.3,8
2024-01-08,7am,failure,short,0.1,34.0,1.25,0.17766497461928935,0.896551724137931,10.461538461537343,482,win,1.3,1.3,6
2024-01-09,6am,failure,long,0.0,52.75,3.5,0.5921450151057402,0.5363984674329502,20.288461538461537,517,loss,-1.0,-1.0,7
2024-01-09,6am,failure,long,0.05,52.75,3.5,0.5921450151057402,0.5363984674329502,18.259615384614825,517,loss,-1.0,-1.0,7
2024-01-09,6am,failure,long,0.1,52.75,3.5,0.5921450151057402,0.5363984674329502,16.23076923076811,517,loss,-1.0,-1.0,5
2024-01-09,7am,retest,long,0.0,37.0,4.75,0.8807947019867549,3.768115942028986,14.23076923076923,514,loss,-1.0,-1.0,7
2024-01-09,7am,retest,long,0.05,37.0,4.75,0.8807947019867549,3.768115942028986,12.807692307693427,514,loss,-1.0,-1.0,7
2024-01-09,7am,retest,long,0.1,37.0,4.75,0.8807947019867549,3.768115942028986,11.384615384614824,514,loss,-1.0,0.0,3
2024-01-10,6am,retest,long,0.0,49.75,4.25,1.0672645739910314,2.207792207792208,19.134615384615383,484,loss,-1.0,0.0,47
2024-01-10,6am,retest,long,0.05,49.75,4.25,1.0672645739910314,2.207792207792208,17.221153846154404,484,loss,-1.0,0.0,43
2024-01-10,6am,retest,long,0.1,49.75,4.25,1.0672645739910314,2.207792207792208,15.307692307693426,484,loss,-1.0,0.0,42
2024-01-10,7am,retest,long,0.0,26.0,9.75,2.650485436893204,2.5,10.0,487,loss,-1.0,0.0,24
2024-01-10,7am,retest,long,0.05,26.0,9.75,2.650485436893204,2.5,9.00000000000056,487,loss,-1.0,0.0,24
2024-01-10,7am,retest,long,0.1,26.0,9.75,2.650485436893204,2.5,8.000000000001119,487,loss,-1.0,0.0,23
2024-01-11,7am,failure,short,0.0,17.5,0.5,0.16184971098265896,2.5225225225225225,6.730769230769231,508,loss,-1.0,-1.0,1
2024-01-11,7am,failure,short,0.05,17.5,0.5,0.16184971098265896,2.5225225225225225,6.0576923076923075,508,loss,-1.0,-1.0,1
2024-01-11,7am,failure,short,0.1,17.5,0.5,0.16184971098265896,2.5225225225225225,5.384615384615384,508,loss,-1.0,-1.0,1
2024-01-15,6am,retest,short,0.0,25.5,8.75,2.3444976076555024,0.5633802816901409,9.807692307692307,459,win,1.3,0.0,21
2024-01-15,6am,retest,short,0.05,25.5,8.75,2.3444976076555024,0.5633802816901409,8.826923076921958,459,win,1.3,0.0,21
2024-01-15,6am,retest,short,0.1,25.5,8.75,2.3444976076555024,0.5633802816901409,7.846153846154405,459,win,1.3,0.0,18
2024-01-15,6am,retest,long,0.0,25.5,7.25,2.230769230769231,2.4,9.807692307692307,550,win,1.3,1.3,18
2024-01-15,6am,retest,long,0.05,25.5,7.25,2.230769230769231,2.4,8.826923076921958,550,win,1.3,1.3,18
2024-01-15,6am,retest,long,0.1,25.5,7.25,2.230769230769231,2.4,7.846153846154405,550,win,1.3,1.3,18
2024-01-15,6am,failure,short,0.0,25.5,0.5,0.1386138613861386,0.547945205479452,9.807692307692307,427,win,1.3,0.0,53
2024-01-15,6am,failure,short,0.05,25.5,0.5,0.1386138613861386,0.547945205479452,8.826923076921958,427,win,1.3,0.0,53
2024-01-15,6am,failure,short,0.1,25.5,0.5,0.1386138613861386,0.547945205479452,7.846153846154405,427,loss,-1.0,-1.0,3
2024-01-15,7am,retest,long,0.0,21.0,3.5,1.101123595505618,2.3703703703703702,8.076923076923077,483,loss,-1.0,-1.0,11
2024-01-15,7am,retest,long,0.05,21.0,3.5,1.101123595505618,2.3703703703703702,7.269230769231329,483,loss,-1.0,0.0,11
2024-01-15,7am,retest,long,0.1,21.0,3.5,1.101123595505618,2.3703703703703702,6.461538461539581,483,loss,-1.0,0.0,11
2024-01-16,6am,retest,short,0.0,43.0,9.25,2.1673640167364017,2.6136363636363633,16.538461538461537,436,loss,-1.0,0.0,22
2024-01-16,6am,retest,short,0.05,43.0,9.25,2.1673640167364017,2.6136363636363633,14.884615384614264,436,loss,-1.0,0.0,22
2024-01-16,6am,retest,short,0.1,43.0,9.25,2.1673640167364017,2.6136363636363633,13.23076923076979,436,loss,-1.0,0.0,22
2024-01-16,7am,retest,short,0.0,44.25,5.0,0.5907172995780591,1.5833333333333333,17.01923076923077,517,win,1.3,1.3,16
2024-01-16,7am,retest,short,0.05,44.25,5.0,0.5907172995780591,1.5833333333333333,15.317307692306573,517,win,1.3,1.3,15
2024-01-16,7am,retest,short,0.1,44.25,5.0,0.5907172995780591,1.5833333333333333,13.615384615385175,517,win,1.3,1.3,9
2024-01-16,7am,failure,short,0.0,44.25,6.0,0.708860759493671,1.9469026548672566,17.01923076923077,515,win,1.3,1.3,18
2024-01-16,7am,failure,short,0.05,44.25,6.0,0.708860759493671,1.9469026548672566,15.317307692306573,515,win,1.3,1.3,17
2024-01-16,7am,failure,short,0.1,44.25,6.0,0.708860759493671,1.9469026548672566,13.615384615385175,515,win,1.3,1.3,11
2024-01-17,6am,retest,short,0.0,45.0,10.0,2.066420664206642,3.169398907103825,17.307692307692307,455,win,1.3,0.0,35
2024-01-17,6am,retest,short,0.05,45.0,10.0,2.066420664206642,3.169398907103825,15.576923076923077,455,win,1.3,0.0,27
2024-01-17,6am,retest,short,0.1,45.0,10.0,2.066420664206642,3.169398907103825,13.846153846153845,455,win,1.3,0.0,27
2024-01-17,6am,retest,long,0.0,45.0,12.75,1.5289079229122058,8.178137651821862,17.307692307692307,514,loss,-1.0,0.0,10
2024-01-17,6am,retest,long,0.05,45.0,12.75,1.5289079229122058,8.178137651821862,15.576923076923077,514,loss,-1.0,0.0,10
2024-01-17,6am,retest,long,0.1,45.0,12.75,1.5289079229122058,8.178137651821862,13.846153846153845,514,loss,-1.0,0.0,10
2024-01-17,6am,failure,short,0.0,45.0,1.0,0.22764227642276422,2.6993865030674846,17.307692307692307,441,win,1.3,0.0,49
2024-01-17,6am,failure,short,0.05,45.0,1.0,0.22764227642276422,2.6993865030674846,15.576923076923077,441,win,1.3,0.0,41
2024-01-17,6am,failure,short,0.1,45.0,1.0,0.22764227642276422,2.6993865030674846,13.846153846153845,441,win,1.3,0.0,41
2024-01-17,7am,retest,long,0.0,25.75,5.25,1.0352112676056338,2.121212121212121,9.903846153846153,486,loss,-1.0,0.0,18
2024-01-17,7am,retest,long,0.05,25.75,5.25,1.0352112676056338,2.121212121212121,8.913461538462657,486,loss,-1.0,-1.0,4
2024-01-17,7am,retest,long,0.1,25.75,5.25,1.0352112676056338,2.121212121212121,7.923076923076363,486,loss,-1.0,-1.0,4
2024-01-17,7am,failure,long,0.0,25.75,1.75,0.3726235741444867,0.7920792079207921,9.903846153846153,482,loss,-1.0,0.0,22
2024-01-17,7am,failure,long,0.05,25.75,1.75,0.3726235741444867,0.7920792079207921,8.913461538462657,482,loss,-1.0,-1.0,8
2024-01-17,7am,failure,long,0.1,25.75,1.75,0.3726235741444867,0.7920792079207921,7.923076923076363,482,loss,-1.0,-1.0,8
2024-01-18,6am,retest,short,0.0,58.0,10.75,2.2889733840304185,4.049079754601227,22.307692307692307,426,loss,-1.0,-1.0,40
2024-01-18,6am,retest,short,0.05,58.0,10.75,2.2889733840304185,4.049079754601227,20.076923076921958,426,loss,-1.0,-1.0,39
2024-01-18,6am,retest,short,0.1,58.0,10.75,2.2889733840304185,4.049079754601227,17.846153846154404,426,loss,-1.0,-1.0,38
2024-01-18,7am,retest,short,0.0,35.0,19.5,2.2845188284518825,6.9322709163346605,13.461538461538462,518,win,1.3,1.3,2
2024-01-18,7am,retest,short,0.05,35.0,19.5,2.2845188284518825,6.9322709163346605,12.115384615384615,518,win,1.3,1.3,1
2024-01-18,7am,retest,short,0.1,35.0,19.5,2.2845188284518825,6.9322709163346605,10.769230769230768,518,win,1.3,1.3,1
2024-01-18,7am,retest,long,0.0,35.0,14.0,1.0965034965034965,1.6421052631578947,13.461538461538462,531,win,1.3,0.0,19
2024-01-18,7am,retest,long,0.05,35.0,14.0,1.0965034965034965,1.6421052631578947,12.115384615384615,531,win,1.3,0.0,19
2024-01-18,7am,retest,long,0.1,35.0,14.0,1.0965034965034965,1.6421052631578947,10.769230769230768,531,loss,-1.0,0.0,7
2024-01-18,7am,failure,long,0.0,35.0,4.0,0.2994652406417112,0.04329004329004329,13.461538461538462,523,loss,-1.0,0.0,2
2024-01-18,7am,failure,long,0.05,35.0,4.0,0.2994652406417112,0.04329004329004329,12.115384615384615,523,loss,-1.0,0.0,2
2024-01-18,7am,failure,long,0.1,35.0,4.0,0.2994652406417112,0.04329004329004329,10.769230769230768,523,loss,-1.0,0.0,2
2024-01-19,7am,retest,short,0.0,39.25,2.25,0.4172185430463576,1.3733905579399142,15.096153846153845,491,win,1.3,1.3,19
2024-01-19,7am,retest,short,0.05,39.25,2.25,0.4172185430463576,1.3733905579399142,13.586538461537343,491,win,1.3,1.3,19
2024-01-19,7am,retest,short,0.1,39.25,2.25,0.4172185430463576,1.3733905579399142,12.076923076923636,491,win,1.3,1.3,15
2024-01-19,7am,retest,long,0.0,39.25,6.5,1.0833333333333333,3.0088495575221237,15.096153846153845,556,loss,-1.0,0.0,13
2024-01-19,7am,retest,long,0.05,39.25,6.5,1.0833333333333333,3.0088495575221237,13.586538461537343,556,loss,-1.0,0.0,13
2024-01-19,7am,retest,long,0.1,39.25,6.5,1.0833333333333333,3.0088495575221237,12.076923076923636,556,loss,-1.0,0.0,13
2024-01-19,7am,failure,long,0.0,39.25,2.25,0.4315068493150685,3.3707865168539324,15.096153846153845,543,loss,-1.0,0.0,26
2024-01-19,7am,failure,long,0.05,39.25,2.25,0.4315068493150685,3.3707865168539324,13.586538461537343,543,loss,-1.0,0.0,26
2024-01-19,7am,failure,long,0.1,39.25,2.25,0.4315068493150685,3.3707865168539324,12.076923076923636,543,win,1.3,1.3,5
2024-01-22,6am,retest,short,0.0,22.5,3.25,0.7982456140350878,1.3636363636363638,8.653846153846153,440,loss,-1.0,-1.0,5
2024-01-22,6am,retest,short,0.05,22.5,3.25,0.7982456140350878,1.3636363636363638,7.788461538461538,440,loss,-1.0,-1.0,5
2024-01-22,6am,retest,short,0.1,22.5,3.25,0.7982456140350878,1.3636363636363638,6.9230769230769225,440,loss,-1.0,-1.0,5
2024-01-22,6am,retest,long,0.0,22.5,2.75,0.5082508250825083,2.21105527638191,8.653846153846153,515,loss,-1.0,-1.0,8
2024-01-22,6am,retest,long,0.05,22.5,2.75,0.5082508250825083,2.21105527638191,7.788461538461538,515,loss,-1.0,-1.0,6
2024-01-22,6am,retest,long,0.1,22.5,2.75,0.5082508250825083,2.21105527638191,6.9230769230769225,515,loss,-1.0,-1.0,6
2024-01-22,6am,failure,short,0.0,22.5,3.75,0.9292035398230089,0.46875,8.653846153846153,432,loss,-1.0,-1.0,13
2024-01-22,6am,failure,short,0.05,22.5,3.75,0.9292035398230089,0.46875,7.788461538461538,432,loss,-1.0,0.0,13
2024-01-22,6am,failure,short,0.1,22.5,3.75,0.9292035398230089,0.46875,6.9230769230769225,432,loss,-1.0,0.0,13
2024-01-22,7am,retest,long,0.0,48.5,3.25,0.6006600660066007,2.21105527638191,18.653846153846153,515,loss,-1.0,-1.0,30
2024-01-22,7am,retest,long,0.05,48.5,3.25,0.6006600660066007,2.21105527638191,16.788461538462098,515,loss,-1.0,-1.0,29
2024-01-22,7am,retest,long,0.1,48.5,3.25,0.6006600660066007,2.21105527638191,14.923076923078042,515,loss,-1.0,-1.0,13
2024-01-23,6am,retest,short,0.0,29.5,2.5,0.7777777777777778,3.076923076923077,11.346153846153845,442,loss,-1.0,0.0,39
2024-01-23,6am,retest,short,0.05,29.5,2.5,0.7777777777777778,3.076923076923077,10.21153846153958,442,loss,-1.0,0.0,39
2024-01-23,6am,retest,short,0.1,29.5,2.5,0.7777777777777778,3.076923076923077,9.076923076922517,442,loss,-1.0,0.0,18
2024-01-23,6am,failure,short,0.0,29.5,1.0,0.3146067415730337,1.4545454545454546,11.346153846153845,433,loss,-1.0,0.0,48
2024-01-23,6am,failure,short,0.05,29.5,1.0,0.3146067415730337,1.4545454545454546,10.21153846153958,433,loss,-1.0,0.0,48
2024-01-23,6am,failure,short,0.1,29.5,1.0,0.3146067415730337,1.4545454545454546,9.076923076922517,433,loss,-1.0,0.0,27
2024-01-23,7am,retest,short,0.0,21.5,2.25,0.5121951219512195,1.9444444444444444,8.269230769230768,488,loss,-1.0,0.0,12
2024-01-23,7am,retest,short,0.05,21.5,2.25,0.5121951219512195,1.9444444444444444,7.442307692307132,488,loss,-1.0,0.0,9
2024-01-23,7am,retest,short,0.1,21.5,2.25,0.5121951219512195,1.9444444444444444,6.615384615383496,488,loss,-1.0,0.0,9
2024-01-23,7am,failure,short,0.0,21.5,5.5,1.3873873873873874,0.4054054054054054,8.269230769230768,483,loss,-1.0,0.0,17
2024-01-23,7am,failure,short,0.05,21.5,5.5,1.3873873873873874,0.4054054054054054,7.442307692307132,483,loss,-1.0,0.0,14
2024-01-23,7am,failure,short,0.1,21.5,5.5,1.3873873873873874,0.4054054054054054,6.615384615383496,483,loss,-1.0,0.0,14
2024-01-24,6am,retest,short,0.0,19.5,9.0,2.847457627118644,3.6974789915966384,7.5,466,loss,-1.0,-1.0,17
2024-01-24,6am,retest,short,0.05,19.5,9.0,2.847457627118644,3.6974789915966384,6.750000000001119,466,loss,-1.0,-1.0,15
2024-01-24,6am,retest,short,0.1,19.5,9.0,2.847457627118644,3.6974789915966384,5.9999999999994404,466,loss,-1.0,-1.0,6
2024-01-24,6am,failure,long,0.0,19.5,1.5,0.4912280701754386,1.8181818181818181,7.5,421,win,1.3,0.0,11
2024-01-24,6am,failure,long,0.05,19.5,1.5,0.4912280701754386,1.8181818181818181,6.750000000001119,421,win,1.3,0.0,11
2024-01-24,6am,failure,long,0.1,19.5,1.5,0.4912280701754386,1.8181818181818181,5.9999999999994404,421,win,1.3,0.0,10
2024-01-24,7am,retest,short,0.0,30.0,21.0,5.297297297297297,4.385964912280701,11.538461538461538,527,win,1.3,1.3,8
