date,slot,o,h,l,c,range,body_ratio,close_dist,exp_ratio,med20,rel_range,broke,break_dir,reverted,reverted_first,max_ext,max_retrace,ctype,body_ratio_b,rel_range_b,close_dist_b,exp_ratio_b
2024-05-07,7,18181.0,18185.0,18151.0,18165.25,34.0,0.4632352941176471,0.16176470588235295,1.9154929577464788,38.0,0.8947368421052632,True,up,False,False,1.5,0.07352941176470588,mixed,mid,mid,low,high
2024-05-08,7,18182.25,18185.0,18147.0,18152.75,38.0,0.7763157894736842,0.6973684210526315,1.876543209876543,37.125,1.0235690235690236,True,down,True,False,1.9605263157894737,0.7302631578947368,mixed,high,mid,high,high
2024-05-09,7,18135.0,18164.5,18125.75,18156.75,38.75,0.5612903225806452,0.6,1.4220183486238531,37.75,1.0264900662251655,True,up,True,False,1.1870967741935483,1.4387096774193548,mixed,mid,mid,mid,high
2024-05-10,7,18290.5,18301.5,18277.75,18285.25,23.75,0.22105263157894736,0.3684210526315789,1.3013698630136987,37.75,0.6291390728476821,True,up,True,True,1.9578947368421054,2.263157894736842,consolidation,low,low,mid,high
2024-05-13,7,18304.0,18321.0,18297.25,18318.0,23.75,0.5894736842105263,0.7473684210526316,1.2179487179487178,37.125,0.6397306397306397,True,up,True,True,0.6421052631578947,2.8947368421052633,mixed,high,low,high,mid
2024-05-14,7,18302.5,18303.75,18280.0,18286.5,23.75,0.6736842105263158,0.45263157894736844,1.6666666666666667,37.125,0.6397306397306397,True,up,True,True,0.968421052631579,5.821052631578947,mixed,high,low,mid,high
2024-05-15,7,18405.75,18418.25,18404.0,18410.5,14.25,0.3333333333333333,0.08771929824561403,1.0961538461538463,35.75,0.3986013986013986,True,down,True,False,0.7368421052631579,10.087719298245615,consolidation,mid,low,low,mid
2024-05-16,7,18719.5,18725.5,18712.25,18715.0,13.25,0.33962264150943394,0.5849056603773585,1.2045454545454546,35.75,0.3706293706293706,True,down,True,True,3.0377358490566038,1.7169811320754718,consolidation,mid,low,mid,mid
2024-05-17,7,18667.0,18677.25,18655.0,18668.75,22.25,0.07865168539325842,0.23595505617977527,1.0853658536585367,35.75,0.6223776223776224,True,up,True,True,0.42696629213483145,2.550561797752809,consolidation,low,low,low,mid
2024-05-20,7,18677.0,18689.5,18668.75,18682.0,20.75,0.24096385542168675,0.27710843373493976,1.537037037037037,34.375,0.6036363636363636,True,down,True,False,1.6144578313253013,4.096385542168675,consolidation,low,low,low,high
2024-05-21,7,18753.0,18760.0,18748.75,18750.5,11.25,0.2222222222222222,0.6888888888888889,0.6617647058823529,32.875,0.34220532319391633,True,down,True,True,6.288888888888889,0.8222222222222222,consolidation,low,low,high,low
2024-05-22,7,18775.25,18811.5,18774.75,18792.5,36.75,0.46938775510204084,0.034013605442176874,1.3363636363636364,28.0,1.3125,True,up,True,True,0.5170068027210885,0.6190476190476191,mixed,mid,high,low,high
2024-05-23,7,18968.5,18991.25,18964.75,18988.75,26.5,0.7641509433962265,0.8113207547169812,0.9298245614035088,28.0,0.9464285714285714,True,up,True,False,1.2075471698113207,5.783018867924528,mixed,high,mid,high,mid
2024-05-24,7,18746.25,18762.0,18736.0,18759.5,26.0,0.5096153846153846,0.8076923076923077,1.1063829787234043,25.375,1.0246305418719213,True,down,True,True,0.4807692307692308,1.9711538461538463,mixed,mid,mid,high,mid
2024-05-27,7,18874.0,18881.5,18871.0,18878.5,10.5,0.42857142857142855,0.42857142857142855,0.6885245901639344,25.125,0.417910447761194,True,up,True,True,2.8095238095238093,1.2857142857142858,consolidation,mid,low,mid,low
2024-05-28,7,18919.5,18933.75,18909.25,18925.75,24.5,0.25510204081632654,0.3469387755102041,0.43946188340807174,24.0,1.0208333333333333,True,down,True,True,2.86734693877551,1.1122448979591837,mixed,low,mid,mid,low
2024-05-29,7,18809.5,18827.25,18795.25,18818.0,32.0,0.265625,0.421875,1.2673267326732673,24.125,1.3264248704663213,True,up,True,True,0.6875,2.25,mixed,low,high,mid,mid
2024-05-30,7,18756.0,18761.25,18740.5,18745.75,20.75,0.4939759036144578,0.4939759036144578,0.47701149425287354,24.125,0.8601036269430051,True,down,True,True,2.0963855421686746,2.2409638554216866,mixed,mid,mid,mid,low
2024-05-31,7,18521.5,18566.25,18514.5,18561.75,51.75,0.7777777777777778,0.8260869565217391,0.7992277992277992,23.75,2.1789473684210527,True,up,True,False,1.9710144927536233,0.7198067632850241,expansion,high,high,high,low
2024-06-03,7,18662.75,18691.5,18659.25,18688.0,32.25,0.7829457364341085,0.7829457364341085,1.3870967741935485,23.75,1.3578947368421053,True,up,True,False,1.9844961240310077,1.2170542635658914,expansion,high,high,high,high
2024-06-04,7,18556.0,18598.25,18555.5,18596.75,42.75,0.9532163742690059,0.9298245614035088,1.103225806451613,24.125,1.7720207253886011,True,up,True,True,1.2280701754385965,0.8421052631578947,expansion,high,high,high,mid
2024-06-05,7,18778.75,18815.0,18764.75,18807.5,50.25,0.572139303482587,0.7014925373134329,2.1382978723404253,24.125,2.082901554404145,True,up,True,True,0.8855721393034826,0.736318407960199,expansion,high,high,high,high
2024-06-06,7,19090.5,19101.25,19087.0,19097.75,14.25,0.5087719298245614,0.5087719298245614,0.8260869565217391,24.125,0.5906735751295337,True,up,True,False,1.631578947368421,4.842105263157895,mixed,mid,low,mid,low
2024-06-07,7,19069.25,19098.0,19052.25,19087.75,45.75,0.40437158469945356,0.5519125683060109,2.6142857142857143,23.75,1.9263157894736842,True,up,True,True,1.0655737704918034,3.453551912568306,mixed,mid,high,mid,high
2024-06-10,7,19015.5,19039.5,19014.5,19026.0,25.0,0.42,0.08,0.5882352941176471,24.125,1.0362694300518134,True,down,False,False,1.47,0.37,mixed,mid,mid,low,low
2024-06-11,7,19060.0,19061.25,19029.5,19052.0,31.75,0.25196850393700787,0.41732283464566927,1.1140350877192982,24.75,1.2828282828282829,True,up,True,True,0.8267716535433071,2.1023622047244093,mixed,low,high,mid,mid
2024-06-12,7,19268.0,19277.75,19262.0,19269.75,15.75,0.1111111111111111,0.015873015873015872,1.125,25.5,0.6176470588235294,True,up,True,True,14.412698412698413,0.9047619047619048,consolidation,low,low,low,mid
2024-06-13,7,19616.25,19629.0,19605.75,19609.5,23.25,0.2903225806451613,0.6774193548387096,0.6503496503496503,25.5,0.9117647058823529,True,up,True,False,2.6666666666666665,0.946236559139785,mixed,low,mid,high,low
2024-06-14,7,19539.5,19567.0,19501.5,19538.5,65.5,0.015267175572519083,0.1297709923664122,1.5411764705882354,25.5,2.5686274509803924,True,up,False,False,1.2099236641221374,0.22900763358778625,mixed,low,high,low,high
2024-06-17,7,19969.25,19988.0,19967.75,19980.75,20.25,0.5679012345679012,0.2839506172839506,0.7105263157894737,26.25,0.7714285714285715,True,down,False,False,3.1481481481481484,0.30864197530864196,mixed,high,low,low,low
2024-06-18,7,20226.5,20233.5,20211.5,20222.25,22.0,0.19318181818181818,0.022727272727272728,0.7521367521367521,26.25,0.8380952380952381,True,up,True,False,1.6818181818181819,3.147727272727273,mixed,low,mid,low,low
2024-06-19,7,20242.5,20245.5,20234.0,20235.75,11.5,0.5869565217391305,0.6956521739130435,0.8679245283018868,26.25,0.4380952380952381,True,down,True,True,0.2391304347826087,1.608695652173913,mixed,high,low,high,low
2024-06-20,7,20319.5,20330.0,20291.0,20296.75,39.0,0.5833333333333334,0.7051282051282052,1.5,25.5,1.5294117647058822,True,down,False,False,2.371794871794872,0.3782051282051282,expansion,high,high,high,high
2024-06-21,7,20017.25,20043.25,19990.0,19994.0,53.25,0.43661971830985913,0.8497652582159625,1.1513513513513514,25.5,2.088235294117647,True,down,True,True,1.4225352112676057,1.0422535211267605,mixed,mid,high,high,mid
2024-06-24,7,19967.5,19983.75,19950.5,19954.5,33.25,0.39097744360902253,0.7593984962406015,1.1981981981981982,28.375,1.171806167400881,True,down,True,False,2.518796992481203,0.6090225563909775,mixed,mid,mid,high,mid
2024-06-25,7,19835.25,19851.0,19805.0,19819.5,46.0,0.3423913043478261,0.3695652173913043,2.090909090909091,31.875,1.4431372549019608,True,down,True,True,0.27717391304347827,1.0326086956521738,mixed,mid,high,mid,high
2024-06-26,7,19997.5,20009.5,19980.75,19999.5,28.75,0.06956521739130435,0.30434782608695654,0.8394160583941606,32.125,0.8949416342412452,True,down,True,False,2.773913043478261,0.6608695652173913,mixed,low,mid,low,low
2024-06-27,7,19984.25,19985.0,19960.5,19975.0,24.5,0.37755102040816324,0.1836734693877551,1.240506329113924,32.0,0.765625,True,up,True,True,4.755102040816326,1.3061224489795917,consolidation,mid,low,low,mid
2024-06-28,7,20126.25,20129.5,20118.75,20127.0,10.75,0.06976744186046512,0.5348837209302325,0.7543859649122807,32.0,0.3359375,True,up,True,True,4.511627906976744,8.395348837209303,consolidation,low,low,mid,low
2024-07-01,7,19953.5,19983.25,19951.0,19975.5,32.25,0.6821705426356589,0.5193798449612403,1.1415929203539823,30.25,1.0661157024793388,True,up,True,True,0.2868217054263566,4.403100775193798,mixed,high,mid,mid,mid
2024-07-02,7,19963.5,19964.5,19910.0,19933.25,54.5,0.555045871559633,0.14678899082568808,2.5057471264367814,30.25,1.8016528925619835,True,up,False,False,2.44954128440367,0.12385321100917432,expansion,mid,high,low,high
2024-07-03,7,20257.0,20263.75,20238.0,20250.5,25.75,0.2524271844660194,0.02912621359223301,1.7457627118644068,30.25,0.8512396694214877,True,down,True,False,1.2815533980582525,1.7864077669902914,mixed,low,mid,low,high
2024-07-04,7,20403.25,20406.5,20402.25,20404.0,4.25,0.17647058823529413,0.17647058823529413,0.4594594594594595,27.25,0.1559633027522936,True,down,True,True,4.705882352941177,1.8235294117647058,consolidation,low,low,low,low
2024-07-05,7,20441.5,20448.0,20427.0,20433.25,21.0,0.39285714285714285,0.40476190476190477,0.9545454545454546,27.25,0.7706422018348624,True,down,True,True,2.5714285714285716,4.285714285714286,consolidation,mid,low,mid,mid
2024-07-08,7,20610.0,20631.25,20605.0,20628.5,26.25,0.7047619047619048,0.7904761904761904,2.5609756097560976,25.375,1.0344827586206897,True,up,True,True,0.8476190476190476,1.1714285714285715,mixed,high,mid,high,high
2024-07-09,7,20739.25,20745.25,20718.5,20725.5,26.75,0.514018691588785,0.4766355140186916,2.018867924528302,26.0,1.0288461538461537,True,down,True,False,0.5700934579439252,1.719626168224299,mixed,mid,mid,mid,high
2024-07-10,7,20736.75,20760.0,20730.25,20750.0,29.75,0.44537815126050423,0.3277310924369748,1.75,26.0,1.1442307692307692,True,up,True,True,0.5966386554621849,1.2941176470588236,mixed,mid,mid,low,high
2024-07-11,7,20881.5,20887.0,20879.25,20882.5,7.75,0.12903225806451613,0.16129032258064516,0.96875,26.5,0.29245283018867924,True,down,True,True,7.32258064516129,13.483870967741936,consolidation,low,low,low,mid
2024-07-12,7,20428.5,20445.5,20404.0,20443.5,41.5,0.3614457831325301,0.9036144578313253,1.2205882352941178,26.5,1.5660377358490567,True,down,True,False,1.6626506024096386,3.5120481927710845,mixed,mid,high,high,mid
2024-07-15,7,20627.75,20652.5,20616.25,20620.75,36.25,0.19310344827586207,0.7517241379310344,1.2946428571428572,26.5,1.3679245283018868,True,down,True,True,0.9517241379310345,1.3793103448275863,mixed,low,high,high,high
2024-07-16,7,20620.0,20637.5,20617.0,20630.75,20.5,0.524390243902439,0.34146341463414637,0.5222929936305732,27.75,0.7387387387387387,True,up,True,True,2.292682926829268,3.4390243902439024,mixed,mid,low,low,low
2024-07-17,7,20334.5,20349.5,20259.75,20286.75,89.75,0.532033426183844,0.3983286908077994,1.8994708994708995,27.75,3.234234234234234,True,down,False,False,0.596100278551532,0.24233983286908078,expansion,mid,high,mid,high
2024-07-18,7,20073.5,20091.75,20058.75,20088.0,33.0,0.4393939393939394,0.7727272727272727,0.5301204819277109,29.25,1.1282051282051282,True,up,True,False,2.143939393939394,2.1818181818181817,mixed,mid,mid,high,low
2024-07-19,7,19869.5,19939.25,19863.5,19923.25,75.75,0.7095709570957096,0.5775577557755776,1.2625,29.25,2.58974358974359,True,up,True,True,0.49174917491749176,1.3663366336633664,expansion,high,high,mid,mid
2024-07-22,7,19890.0,19899.25,19866.25,19897.5,33.0,0.22727272727272727,0.8939393939393939,0.6197183098591549,29.25,1.1282051282051282,True,up,True,False,3.8636363636363638,0.5,mixed,low,mid,high,low
2024-07-23,7,19973.25,20015.5,19972.75,19995.75,42.75,0.5263157894736842,0.07602339181286549,1.0178571428571428,29.25,1.4615384615384615,True,down,True,False,1.1461988304093567,1.4795321637426901,expansion,mid,high,low,mid
2024-07-24,7,19716.5,19730.5,19689.75,19703.25,40.75,0.32515337423312884,0.3374233128834356,0.9209039548022598,29.25,1.393162393162393,True,down,False,False,4.631901840490798,0.3312883435582822,mixed,mid,high,low,mid
2024-07-25,7,19159.5,19208.0,19126.75,19131.0,81.25,0.3507692307692308,0.8953846153846153,1.1206896551724137,31.0,2.620967741935484,True,down,True,True,1.356923076923077,1.4492307692307693,mixed,mid,high,high,mid
2024-07-26,7,19168.25,19214.75,19154.5,19213.25,60.25,0.7468879668049793,0.950207468879668,1.596026490066225,32.625,1.8467432950191571,True,up,True,True,0.36099585062240663,2.5601659751037342,expansion,high,high,high,high
2024-07-29,7,19283.25,19319.5,19278.0,19297.5,41.5,0.3433734939759036,0.060240963855421686,1.1857142857142857,33.0,1.2575757575757576,True,up,True,False,1.144578313253012,2.3493975903614457,mixed,mid,high,low,mid
2024-07-30,7,19253.0,19280.0,19245.0,19262.25,35.0,0.2642857142857143,0.014285714285714285,0.9459459459459459,34.625,1.0108303249097472,True,up,True,True,1.1357142857142857,2.1,mixed,low,mid,low,mid
2024-07-31,7,19242.25,19260.75,19214.0,19252.5,46.75,0.2192513368983957,0.6470588235294118,1.016304347826087,34.0,1.375,True,up,False,False,3.2887700534759357,0.24598930481283424,mixed,low,high,mid,mid
2024-08-01,7,19592.25,19632.0,19570.25,19574.25,61.75,0.291497975708502,0.8704453441295547,1.293193717277487,35.625,1.7333333333333334,True,down,True,True,1.05668016194332,1.8097165991902835,mixed,low,high,high,high
2024-08-02,7,18713.25,18734.75,18669.25,18674.5,65.5,0.5916030534351145,0.8396946564885496,0.6876640419947506,38.5,1.7012987012987013,True,up,True,True,0.4083969465648855,3.454198473282443,expansion,high,high,high,low
2024-08-05,7,17774.75,17820.75,17588.75,17648.0,232.0,0.5463362068965517,0.4892241379310345,1.2906815020862308,41.125,5.641337386018237,True,down,True,False,0.9752155172413793,1.5657327586206897,expansion,mid,high,mid,high
2024-08-06,7,18170.75,18253.75,18124.25,18188.5,129.5,0.13706563706563707,0.007722007722007722,0.9628252788104089,41.5,3.1204819277108435,True,down,False,False,1.222007722007722,0.3841698841698842,mixed,low,high,low,mid
2024-08-07,7,18437.0,18461.75,18378.0,18394.5,83.75,0.5074626865671642,0.6059701492537314,1.580188679245283,42.125,1.9881305637982196,True,up,False,False,1.155223880597015,0.2746268656716418,expansion,mid,high,mid,high
2024-08-08,7,17971.0,18007.0,17936.25,17993.0,70.75,0.31095406360424027,0.6042402826855123,0.8734567901234568,44.75,1.5810055865921788,True,up,False,False,3.4664310954063606,0.2862190812720848,mixed,mid,high,mid,low
2024-08-09,7,18572.25,18598.25,18488.25,18526.0,110.0,0.42045454545454547,0.31363636363636366,1.6356877323420074,53.5,2.05607476635514,True,down,False,False,0.9568181818181818,0.36818181818181817,mixed,mid,high,low,high
2024-08-12,7,18663.25,18683.25,18640.25,18664.0,43.0,0.01744186046511628,0.10465116279069768,1.1096774193548387,61.0,0.7049180327868853,True,up,True,True,0.23837209302325582,3.7151162790697674,consolidation,low,low,low,mid
2024-08-13,7,18658.0,18713.5,18648.5,18712.5,65.0,0.8384615384615385,0.9692307692307692,0.6649616368286445,61.0,1.0655737704918034,True,up,False,False,3.046153846153846,0.05384615384615385,mixed,high,mid,high,low
2024-08-14,7,19108.25,19118.75,19091.25,19110.25,27.5,0.07272727272727272,0.38181818181818183,0.9482758620689655,63.375,0.4339250493096647,True,down,True,True,3.3181818181818183,3.0636363636363635,consolidation,low,low,mid,mid
2024-08-15,7,19112.5,19183.25,19104.75,19164.25,78.5,0.6592356687898089,0.5159235668789809,1.256,61.0,1.2868852459016393,True,up,False,False,3.550955414012739,0.18789808917197454,expansion,high,high,mid,mid
2024-08-16,7,19594.75,19600.5,19549.25,19553.25,51.25,0.8097560975609757,0.8439024390243902,1.0846560846560847,63.375,0.8086785009861933,True,down,False,False,1.9853658536585366,0.32195121951219513,mixed,high,low,high,mid
