date,range_name,model,side,penetration_pts,penetration_atr,disp_ratio,range_width,rr1.3->mid,extreme->mid,proj25->mid,proj50->mid,rr1.3->opp,extreme->opp,proj25->opp,proj50->opp,extreme 50@q25/50@mid,extreme 50@mid/50@opp,extreme 50@1R/50@2R,proj25 50@q25/50@mid,proj25 50@mid/50@opp,proj25 50@1R/50@2R,proj50 50@q25/50@mid,proj50 50@mid/50@opp,proj50 50@1R/50@2R
2022-07-11,6am,failure,long,1.0,0.2445414847161572,0.7228915662650601,40.75,1.300000000000058,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-12,6am,failure,short,0.5,0.09271523178807946,2.513089005235602,45.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-12,7am,retest,short,19.25,2.6356968215158925,2.6755852842809364,90.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-13,6am,failure,short,0.25,0.04827586206896552,2.53968253968254,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-13,7am,retest,short,21.75,4.258741258741259,2.030456852791878,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1896551724137931,-1.0,-1.0,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-07-14,6am,failure,long,1.75,0.15481832543443919,1.2293144208037825,45.75,1.299999999999969,-1.0,2.0,1.0,1.299999999999969,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-14,7am,retest,short,12.75,0.946949602122016,8.56060606060606,41.75,1.300000000000068,1.6372549019607843,2.0,1.0,1.2999999999999943,-1.0,-1.0,2.0,0.40931372549019607,0.8186274509803921,0.5,0.5,1.0,0.5,0.25,0.5,0.5
2022-07-14,7am,retest,long,3.0,0.40481927710843374,1.1076923076923078,41.75,1.300000000000068,-1.0,-1.0,1.0,1.2999999999999943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.5,0.5
2022-07-14,7am,failure,long,1.75,0.22580645161290322,1.589403973509934,41.75,1.300000000000068,-1.0,-1.0,1.0,1.2999999999999943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.5,0.5
2022-07-15,6am,retest,short,5.75,1.2529182879377432,3.741007194244604,23.0,-1.0,-1.0,-1.0,-1.0,1.2999999999999383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-15,6am,retest,long,65.25,11.787096774193548,3.463687150837989,23.0,1.2999999999999383,0.17624521072796934,2.0,1.0,1.2999999999999383,0.3524904214559387,4.0,2.0,0.13218390804597702,0.26436781609195403,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-07-15,6am,failure,long,2.0,0.5258215962441315,2.983425414364641,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.4375,-1.0,1.5,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-07-15,7am,failure,long,1.75,0.34265734265734266,0.898876404494382,38.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-18,6am,retest,short,5.75,1.694736842105263,0.7594936708860759,17.75,1.2999999999998668,1.5434782608695652,2.0,1.0,1.30000000000004,3.0869565217391304,4.0,2.0,1.1576086956521738,0.7717391304347826,0.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-18,6am,retest,long,8.25,2.0,4.3478260869565215,17.75,1.2999999999998668,1.0757575757575757,2.0,1.0,1.30000000000004,2.1515151515151514,4.0,2.0,0.8068181818181818,1.6136363636363635,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-07-18,6am,failure,short,2.5,0.7035175879396985,1.1612903225806452,17.75,1.2999999999998668,-1.0,-1.0,1.0,1.30000000000004,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.5,0.5
2022-07-18,7am,failure,long,4.5,0.8542372881355932,3.787878787878788,31.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-19,6am,retest,short,4.75,0.8636363636363636,2.450980392156863,50.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-19,7am,retest,short,2.75,0.5641025641025641,1.276595744680851,28.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-19,7am,retest,long,1.5,0.3157894736842105,1.8681318681318682,28.25,1.2999999999999832,-1.0,-1.0,1.0,1.2999999999999832,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,1.5,1.5
2022-07-19,7am,failure,short,1.0,0.1971830985915493,0.7486631016042781,28.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-20,6am,failure,long,2.75,0.4063324538258575,0.8178438661710038,81.0,1.3000000000000176,14.727272727272727,2.0,1.0,1.3000000000000176,29.454545454545453,4.0,2.0,11.045454545454545,22.09090909090909,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-07-20,7am,retest,short,5.0,0.9210526315789473,3.4394904458598727,24.5,1.3000000000000964,-1.0,-1.0,1.0,1.299999999999971,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,1.5,1.5
2022-07-20,7am,retest,long,14.25,2.425531914893617,5.592417061611374,24.5,1.3000000000000964,0.8596491228070176,2.0,1.0,1.299999999999971,1.719298245614035,-1.0,2.0,0.6447368421052632,0.4298245614035088,0.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-21,6am,retest,short,23.0,1.5046728971962615,3.2188841201716736,37.5,1.300000000000063,0.8152173913043478,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6114130434782609,0.4076086956521739,0.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-21,6am,retest,long,1.0,0.1958041958041958,3.440860215053763,37.5,1.300000000000063,-1.0,2.0,1.0,1.2999999999999812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,0.5,0.25,0.5,0.5
2022-07-21,6am,failure,long,3.25,0.6546762589928058,0.5369127516778524,37.5,1.300000000000063,-1.0,2.0,1.0,1.2999999999999812,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,0.5,1.0,0.5,0.25,0.5,0.5
2022-07-21,7am,retest,short,2.25,0.46494464944649444,2.0,24.75,-1.0,-1.0,-1.0,-1.0,1.3000000000000382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-21,7am,failure,short,2.75,0.5579710144927535,0.0,24.75,-1.0,-1.0,-1.0,-1.0,1.3000000000000382,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-22,6am,retest,short,5.5,1.0694444444444444,3.0917874396135265,39.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.5,0.5
2022-07-22,7am,failure,short,0.25,0.04216867469879518,3.6842105263157894,51.25,1.2999999999999632,102.5,2.0,1.0,-1.0,-1.0,-1.0,-1.0,76.875,51.25,1.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-07-25,6am,retest,long,1.75,0.4135021097046414,1.1049723756906076,23.5,1.3000000000000804,6.714285714285714,2.0,1.0,1.2999999999999496,13.428571428571429,4.0,2.0,5.035714285714286,10.071428571428571,0.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-07-25,6am,failure,long,0.25,0.06060606060606061,1.3793103448275863,23.5,1.3000000000000804,-1.0,2.0,1.0,1.2999999999999496,-1.0,4.0,2.0,-1.0,-1.0,-1.0,1.5,3.0,1.5,0.75,1.5,1.5
2022-07-26,6am,retest,long,10.75,1.667590027700831,3.056768558951965,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0
2022-07-26,7am,retest,long,16.5,2.7418397626112756,1.5929203539823007,32.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2481060606060606,-1.0,-1.0,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-07-27,6am,retest,short,6.5,1.2816901408450705,2.290748898678414,26.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-27,6am,retest,long,8.5,1.7184115523465704,2.336448598130841,26.25,1.2999999999999459,1.5441176470588236,2.0,1.0,1.2999999999999459,3.088235294117647,-1.0,2.0,0.3860294117647059,0.7720588235294118,0.5,0.5,1.0,0.5,0.25,0.5,0.5
2022-07-27,7am,failure,short,0.5,0.10071942446043165,2.168674698795181,29.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-28,6am,retest,short,6.75,1.6153846153846152,2.6436781609195403,24.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.5,0.5
2022-07-28,7am,retest,long,11.0,2.464,5.357142857142858,22.5,-1.0,-1.0,-1.0,-1.0,1.300000000000063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-28,7am,failure,long,0.5,0.14659685863874347,2.280701754385965,22.5,-1.0,-1.0,-1.0,-1.0,1.300000000000063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-29,6am,retest,long,4.25,0.8013468013468014,1.5469613259668507,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-29,6am,failure,long,2.75,0.5384615384615385,1.3872832369942196,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-07-29,7am,retest,long,9.5,1.6024096385542168,2.1818181818181817,39.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-01,6am,retest,short,8.5,2.2995169082125604,2.7659574468085104,18.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-01,6am,retest,long,3.0,0.5656565656565656,3.0463576158940397,18.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-01,7am,retest,long,2.75,0.6525423728813559,0.7954545454545454,44.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-01,7am,failure,long,0.5,0.11570247933884298,0.11560693641618497,44.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-02,6am,retest,short,35.0,8.032786885245903,3.5359116022099446,31.75,1.2999999999999403,0.45357142857142857,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.34017857142857144,0.22678571428571428,-1.0,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-02,7am,retest,long,12.25,1.9884057971014493,0.6896551724137931,39.75,1.3000000000000476,1.6224489795918366,2.0,1.0,1.2999999999999703,3.2448979591836733,4.0,2.0,1.2168367346938775,2.433673469387755,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-02,7am,failure,long,0.5,0.08092485549132948,2.0350877192982457,39.75,1.3000000000000476,-1.0,-1.0,1.0,1.2999999999999703,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,1.5,1.5
2022-08-03,6am,retest,short,16.0,3.343283582089552,1.1458333333333335,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-03,7am,retest,short,19.25,3.1799410029498523,4.150943396226415,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-04,6am,retest,long,25.25,4.926829268292683,1.8848167539267013,63.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31435643564356436,-1.0,0.5,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-08-04,6am,failure,long,0.75,0.1510791366906475,1.702127659574468,63.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0
2022-08-05,6am,retest,short,0.5,0.14814814814814814,0.8219178082191781,27.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-05,6am,failure,short,0.5,0.14507772020725387,0.5095541401273885,27.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-05,6am,failure,long,0.5,0.08860759493670886,1.220657276995305,27.5,1.2999999999999141,-1.0,2.0,1.0,1.3000000000000258,-1.0,4.0,2.0,-1.0,-1.0,-1.0,0.5,3.0,0.5,0.25,1.5,1.5
2022-08-05,7am,failure,short,1.5,0.3065693430656934,2.732919254658385,48.25,1.3000000000000589,-1.0,-1.0,1.0,1.2999999999999952,-1.0,-1.0,2.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.75,1.5,1.5
2022-08-08,6am,retest,short,6.5,1.5041322314049588,3.238095238095238,51.0,-1.0,-1.0,-1.0,-1.0,1.2999999999999907,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-08,6am,retest,long,25.25,2.2515923566878984,2.542372881355932,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-08,7am,retest,short,11.0,2.588235294117647,3.3333333333333335,36.5,-1.0,-1.0,-1.0,-1.0,1.2999999999999676,-1.0,-1.0,-1.0,0.4147727272727273,-1.0,-1.0,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-08-08,7am,failure,short,4.75,0.8580645161290322,0.5333333333333333,36.5,-1.0,-1.0,-1.0,-1.0,1.2999999999999676,-1.0,-1.0,-1.0,0.9605263157894737,-1.0,1.5,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-08-09,6am,retest,long,19.0,2.7926509186351707,6.825396825396826,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-09,7am,failure,long,5.25,0.8352272727272727,1.5469613259668507,51.25,1.2999999999999632,4.880952380952381,2.0,1.0,-1.0,-1.0,-1.0,-1.0,3.6607142857142856,2.4404761904761907,1.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-10,6am,retest,short,2.0,0.4258555133079848,1.978021978021978,26.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-10,7am,retest,short,14.25,3.297520661157025,1.0650887573964498,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-10,7am,failure,short,0.25,0.06363636363636364,1.5116279069767442,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-11,6am,failure,short,0.25,0.06451612903225806,1.1464968152866242,24.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-12,6am,retest,short,9.75,2.333333333333333,1.5384615384615385,32.5,-1.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-12,6am,retest,long,20.5,4.398467432950191,1.306532663316583,32.5,1.3,0.7926829268292683,-1.0,1.0,1.3,1.5853658536585367,-1.0,2.0,0.19817073170731708,1.1890243902439024,1.5,-1.0,-1.0,-1.0,0.25,1.5,1.5
2022-08-12,6am,failure,short,2.0,0.4725738396624473,1.5714285714285714,32.5,-1.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0
2022-08-12,7am,failure,short,0.5,0.09523809523809523,2.6455026455026456,29.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-15,6am,retest,short,2.75,0.7064220183486238,0.25641025641025644,32.0,1.3000000000000886,5.818181818181818,2.0,1.0,1.2999999999999927,11.636363636363637,4.0,2.0,4.363636363636363,8.727272727272727,0.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-15,6am,retest,long,3.25,0.736842105263158,0.7446808510638298,32.0,1.3000000000000886,-1.0,2.0,1.0,1.2999999999999927,-1.0,4.0,2.0,-1.0,-1.0,0.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-15,6am,failure,long,2.5,0.5577689243027889,0.6410256410256411,32.0,1.3000000000000886,-1.0,2.0,1.0,1.2999999999999927,-1.0,4.0,2.0,1.6,-1.0,1.5,0.5,3.0,0.5,0.25,1.5,1.5
2022-08-15,7am,failure,long,0.75,0.1700404858299595,0.7446808510638298,37.25,1.2999999999999365,-1.0,2.0,1.0,1.3000000000000191,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-16,6am,retest,short,22.25,4.848249027237354,2.0125786163522013,19.5,1.3,0.43820224719101125,2.0,1.0,1.3,0.8764044943820225,4.0,2.0,0.10955056179775281,0.6573033707865169,1.5,0.5,3.0,0.5,0.25,1.5,1.5
2022-08-16,6am,failure,short,2.25,0.5060240963855422,0.5063291139240506,19.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-16,7am,retest,short,2.5,0.6635071090047393,2.9850746268656714,32.25,1.300000000000044,-1.0,2.0,1.0,1.300000000000044,-1.0,4.0,2.0,-1.0,-1.0,-1.0,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-16,7am,retest,long,4.5,0.8749999999999999,1.981981981981982,32.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-17,6am,retest,long,16.75,2.627450980392157,4.930232558139535,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-17,7am,retest,long,6.75,0.7957894736842105,1.5267175572519085,47.75,1.29999999999999,3.537037037037037,2.0,1.0,1.29999999999999,7.074074074074074,4.0,2.0,2.6527777777777777,1.7685185185185186,1.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-17,7am,failure,long,2.5,0.3211009174311927,1.9433198380566803,47.75,1.29999999999999,-1.0,2.0,1.0,1.29999999999999,-1.0,4.0,2.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-18,6am,retest,short,27.0,5.662921348314606,2.948717948717949,37.25,1.2999999999999365,0.6898148148148148,2.0,1.0,1.3000000000000191,1.3796296296296295,4.0,2.0,0.5173611111111112,1.0347222222222223,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-18,6am,retest,long,0.75,0.22105263157894736,1.3432835820895521,37.25,1.2999999999999365,24.833333333333332,2.0,1.0,1.3000000000000191,49.666666666666664,4.0,2.0,18.625,37.25,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-18,6am,failure,short,7.25,1.6111111111111112,0.25641025641025644,37.25,-1.0,-1.0,-1.0,-1.0,1.3000000000000191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-18,6am,failure,long,0.75,0.21875,0.5298013245033113,37.25,1.2999999999999365,-1.0,2.0,1.0,1.3000000000000191,-1.0,4.0,2.0,-1.0,-1.0,-1.0,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-18,7am,retest,short,27.75,6.166666666666667,0.25641025641025644,39.75,1.3000000000000476,0.7162162162162162,2.0,1.0,1.2999999999999703,1.4324324324324325,4.0,2.0,0.5371621621621622,1.0743243243243243,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-18,7am,failure,long,1.0,0.1712538226299694,7.455621301775149,39.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-19,6am,failure,short,3.25,0.5909090909090909,0.09132420091324202,50.75,1.3000000000000187,-1.0,-1.0,1.0,1.3000000000000187,-1.0,-1.0,2.0,1.9519230769230769,-1.0,1.5,0.5,-1.0,0.5,0.25,1.5,1.5
2022-08-19,7am,retest,short,3.0,0.5283018867924528,2.7184466019417473,30.25,1.3000000000000156,-1.0,2.0,1.0,1.3000000000000156,-1.0,4.0,2.0,-1.0,-1.0,0.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-22,6am,retest,long,9.25,1.7559322033898304,0.9259259259259258,29.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.3952702702702703,-1.0,0.5,-1.0,-1.0,-1.0,0.25,0.5,0.5
2022-08-22,6am,failure,long,1.5,0.3010752688172043,0.9777777777777777,29.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.25,0.5,0.5
2022-08-22,7am,retest,long,4.0,0.6850152905198776,1.596244131455399,32.75,1.2999999999999567,4.09375,2.0,1.0,1.2999999999999567,8.1875,4.0,2.0,3.0703125,6.140625,1.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-23,6am,retest,long,10.0,1.6045845272206305,5.0,43.5,-1.0,-1.0,-1.0,-1.0,1.2999999999999783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-23,7am,retest,long,12.25,1.9656160458452723,5.0,39.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-24,6am,retest,short,40.0,8.421052631578947,2.026431718061674,26.25,-1.0,0.328125,-1.0,-1.0,1.2999999999999459,0.65625,-1.0,-1.0,0.08203125,0.4921875,0.5,-1.0,-1.0,-1.0,0.25,-1.0,-1.0
2022-08-24,6am,failure,short,0.25,0.05809128630705394,0.11695906432748537,26.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-08-24,7am,retest,short,6.5,1.1666666666666667,4.01673640167364,57.5,1.2999999999999918,4.423076923076923,2.0,1.0,1.2999999999999918,8.846153846153847,4.0,2.0,3.3173076923076925,6.634615384615385,0.5,1.5,3.0,1.5,0.75,1.5,1.5
2022-08-24,7am,failure,long,5.0,0.9722222222222221,1.696969696969697,57.5,1.2999999999999918,5.75,2.0,1.0,1.2999999999999918,-1.0,-1.0,2.0,4.3125,2.875,0.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-25,6am,retest,short,14.5,3.209486166007905,1.5075376884422111,35.0,1.2999999999999459,1.206896551724138,2.0,1.0,1.3000000000000338,2.413793103448276,4.0,2.0,0.3017241379310345,1.8103448275862069,0.5,0.5,3.0,0.5,0.25,1.5,1.5
2022-08-25,6am,retest,long,10.0,1.0017889087656529,1.3548387096774193,35.0,1.2999999999999459,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.5,0.5
2022-08-25,6am,failure,long,4.5,0.6363636363636364,10.32967032967033,35.0,1.2999999999999459,3.888888888888889,2.0,1.0,-1.0,-1.0,-1.0,-1.0,2.9166666666666665,1.9444444444444444,1.5,1.5,1.0,1.5,0.75,0.5,0.5
2022-08-25,7am,retest,long,6.75,1.4104477611940298,4.146341463414634,32.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5972222222222222,-1.0,0.5,0.5,-1.0,0.5,0.25,-1.0,-1.0
2022-08-26,6am,failure,short,0.75,0.18025751072961374,3.7593984962406015,18.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-26,6am,failure,long,1.75,0.4454545454545455,0.136986301369863,18.75,-1.0,-1.0,-1.0,-1.0,1.300000000000063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2022-08-26,7am,retest,short,49.5,5.269961977186312,21.23711340206186,48.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
